TIME,dpStatusNetworkReceiveDataThroughputInterfaceType,dpStatusNetworkReceiveDataThroughputInterfaceName,dpStatusNetworkReceiveDataThroughputTenSecondsBits,dpStatusNetworkReceiveDataThroughputOneMinuteBits,dpStatusNetworkReceiveDataThroughputTenMinutesBits,dpStatusNetworkReceiveDataThroughputOneHourBits,dpStatusNetworkReceiveDataThroughputOneDayBits
1579898282.970358,ethernet,eth0-vip,0,0,0,0,0
1579898282.970358,ethernet,eth1,20106,20313,75643,49161,70806
1579898282.970358,ethernet,eth1-vip,0,0,0,0,0
1579898282.970358,ethernet,eth2,12,12,12,12,12
1579898282.970358,ethernet,eth3,0,0,0,0,0
1579898883.443904,ethernet,eth0,6120,7207,8238,16443,59342
1579898883.443904,ethernet,eth0-vip,0,0,0,0,0
1579898883.443904,ethernet,eth1,22297,20047,19759,39333,70806
1579898883.443904,ethernet,eth1-vip,0,0,0,0,0
1579898883.443904,ethernet,eth2,12,12,12,12,12
1579898883.443904,ethernet,eth3,0,0,0,0,0
1579899483.922519,ethernet,eth0,10779,7091,7759,16547,59261
1579899483.922519,ethernet,eth0-vip,0,0,0,0,0
1579899483.922519,ethernet,eth1,17789,17862,18868,38630,70957
1579899483.922519,ethernet,eth1-vip,0,0,0,0,0
1579899483.922519,ethernet,eth2,12,12,12,12,12
1579899483.922519,ethernet,eth3,0,0,0,0,0
1579900084.378556,ethernet,eth0,14433,11807,13336,17571,59261
1579900084.378556,ethernet,eth0-vip,0,0,0,0,0
1579900084.378556,ethernet,eth1,19056,18142,74180,38187,70957
1579900084.378556,ethernet,eth1-vip,0,0,0,0,0
1579900084.378556,ethernet,eth2,12,12,12,12,12
1579900084.378556,ethernet,eth3,0,0,0,0,0
1579900684.844276,ethernet,eth0,9683,13941,15778,19079,59261
1579900684.844276,ethernet,eth0-vip,0,0,0,0,0
1579900684.844276,ethernet,eth1,17035,16962,17843,37671,70957
1579900684.844276,ethernet,eth1-vip,0,0,0,0,0
1579900684.844276,ethernet,eth2,13,13,12,12,12
1579900684.844276,ethernet,eth3,0,0,0,0,0
1579901285.285835,ethernet,eth0,21418,16048,70056,29700,59261
1579901285.285835,ethernet,eth0-vip,0,0,0,0,0
1579901285.285835,ethernet,eth1,17579,16546,17143,37240,70957
1579901285.285835,ethernet,eth1-vip,0,0,0,0,0
1579901285.285835,ethernet,eth2,12,12,12,12,12
1579901285.285835,ethernet,eth3,0,0,0,0,0
1579901887.192757,ethernet,eth0,7026,10711,10612,20963,59261
1579901887.192757,ethernet,eth0-vip,0,0,0,0,0
1579901887.192757,ethernet,eth1,15225,15469,72054,36641,70957
1579901887.192757,ethernet,eth1-vip,0,0,0,0,0
1579901887.192757,ethernet,eth2,12,12,12,12,12
1579901887.192757,ethernet,eth3,0,0,0,0,0
1579902487.653852,ethernet,eth0,13557,12607,12648,21698,59261
1579902487.653852,ethernet,eth0-vip,0,0,0,0,0
1579902487.653852,ethernet,eth1,15993,15596,16670,36126,70957
1579902487.653852,ethernet,eth1-vip,0,0,0,0,0
1579902487.653852,ethernet,eth2,12,12,12,12,12
1579902487.653852,ethernet,eth3,0,0,0,0,0
1579903088.122769,ethernet,eth0,13556,15141,12226,22443,59230
1579903088.122769,ethernet,eth0-vip,0,0,0,0,0
1579903088.122769,ethernet,eth1,16732,16383,16363,35709,71053
1579903088.122769,ethernet,eth1-vip,0,0,0,0,0
1579903088.122769,ethernet,eth2,12,12,12,12,12
1579903088.122769,ethernet,eth3,0,0,0,0,0
1579903688.551605,ethernet,eth0,10010,14974,12329,22275,59230
1579903688.551605,ethernet,eth0-vip,0,0,0,0,0
1579903688.551605,ethernet,eth1,15655,16242,16499,26095,71053
1579903688.551605,ethernet,eth1-vip,0,0,0,0,0
1579903688.551605,ethernet,eth2,13,12,12,12,12
1579903688.551605,ethernet,eth3,0,0,0,0,0
1579904289.029154,ethernet,eth0,14322,15147,71167,31506,59230
1579904289.029154,ethernet,eth0-vip,0,0,0,0,0
1579904289.029154,ethernet,eth1,16278,16563,71348,35013,71053
1579904289.029154,ethernet,eth1-vip,0,0,0,0,0
1579904289.029154,ethernet,eth2,12,12,12,12,12
1579904289.029154,ethernet,eth3,0,0,0,0,0
1579904889.49371,ethernet,eth0,5159,4736,12234,21869,59230
1579904889.49371,ethernet,eth0-vip,0,0,0,0,0
1579904889.49371,ethernet,eth1,16606,15362,15570,34750,71053
1579904889.49371,ethernet,eth1-vip,0,0,0,0,0
1579904889.49371,ethernet,eth2,13,13,12,12,12
1579904889.49371,ethernet,eth3,0,0,0,0,0
1579905489.959963,ethernet,eth0,7258,6401,6434,21173,59230
1579905489.959963,ethernet,eth0-vip,0,0,0,0,0
1579905489.959963,ethernet,eth1,15329,14976,15650,25350,71053
1579905489.959963,ethernet,eth1-vip,0,0,0,0,0
1579905489.959963,ethernet,eth2,12,12,12,12,12
1579905489.959963,ethernet,eth3,0,0,0,0,0
1579906090.415414,ethernet,eth0,6248,5598,7074,20244,59230
1579906090.415414,ethernet,eth0-vip,0,0,0,0,0
1579906090.415414,ethernet,eth1,17715,15976,70481,34318,71053
1579906090.415414,ethernet,eth1-vip,0,0,0,0,0
1579906090.415414,ethernet,eth2,12,12,12,12,12
1579906090.415414,ethernet,eth3,0,0,0,0,0
1579906690.92495,ethernet,eth0,5760,5971,5893,19188,59330
1579906690.92495,ethernet,eth0-vip,0,0,0,0,0
1579906690.92495,ethernet,eth1,15966,15101,15282,34138,71581
1579906690.92495,ethernet,eth1-vip,0,0,0,0,0
1579906690.92495,ethernet,eth2,12,12,12,12,12
1579906690.92495,ethernet,eth3,0,0,0,0,0
1579907291.422527,ethernet,eth0,6480,5978,6877,18280,59330
1579907291.422527,ethernet,eth0-vip,0,0,0,0,0
1579907291.422527,ethernet,eth1,23332,22100,20655,34831,71581
1579907291.422527,ethernet,eth1-vip,0,0,0,0,0
1579907291.422527,ethernet,eth2,12,12,12,12,12
1579907291.422527,ethernet,eth3,0,0,0,0,0
1579907891.923809,ethernet,eth0,7901,13893,64717,17205,59330
1579907891.923809,ethernet,eth0-vip,0,0,0,0,0
1579907891.923809,ethernet,eth1,27533,25838,80520,36359,71581
1579907891.923809,ethernet,eth1-vip,0,0,0,0,0
1579907891.923809,ethernet,eth2,12,12,12,12,12
1579907891.923809,ethernet,eth3,0,0,0,0,0
1579908492.409396,ethernet,eth0,11838,13966,11461,17076,59330
1579908492.409396,ethernet,eth0-vip,0,0,0,0,0
1579908492.409396,ethernet,eth1,23979,22410,22533,37520,71581
1579908492.409396,ethernet,eth1-vip,0,0,0,0,0
1579908492.409396,ethernet,eth2,12,12,12,12,12
1579908492.409396,ethernet,eth3,0,0,0,0,0
1579909092.897972,ethernet,eth0,9999,9739,8816,17473,59330
1579909092.897972,ethernet,eth0-vip,0,0,0,0,0
1579909092.897972,ethernet,eth1,20865,18413,20542,38335,71581
1579909092.897972,ethernet,eth1-vip,0,0,0,0,0
1579909092.897972,ethernet,eth2,12,12,12,12,12
1579909092.897972,ethernet,eth3,0,0,0,0,0
1579909693.4165,ethernet,eth0,3660,6876,9218,17830,59330
1579909693.4165,ethernet,eth0-vip,0,0,0,0,0
1579909693.4165,ethernet,eth1,16157,15497,72878,38735,71581
1579909693.4165,ethernet,eth1-vip,0,0,0,0,0
1579909693.4165,ethernet,eth2,12,12,12,12,12
1579909693.4165,ethernet,eth3,0,0,0,0,0
1579910293.904864,ethernet,eth0,8817,7035,7900,18165,59917
1579910293.904864,ethernet,eth0-vip,0,0,0,0,0
1579910293.904864,ethernet,eth1,14675,12955,14171,38550,72403
1579910293.904864,ethernet,eth1-vip,0,0,0,0,0
1579910293.904864,ethernet,eth2,12,12,12,12,12
1579910293.904864,ethernet,eth3,0,0,0,0,0
1579910894.365109,ethernet,eth0,3339,5680,7788,18317,59917
1579910894.365109,ethernet,eth0-vip,0,0,0,0,0
1579910894.365109,ethernet,eth1,12609,11744,12926,37262,72403
1579910894.365109,ethernet,eth1-vip,0,0,0,0,0
1579910894.365109,ethernet,eth2,12,12,12,12,12
1579910894.365109,ethernet,eth3,0,0,0,0,0
1579911494.812137,ethernet,eth0,4014,7230,63052,18039,59917
1579911494.812137,ethernet,eth0-vip,0,0,0,0,0
1579911494.812137,ethernet,eth1,12214,10850,11496,25758,72403
1579911494.812137,ethernet,eth1-vip,0,0,0,0,0
1579911494.812137,ethernet,eth2,12,12,12,12,12
1579911494.812137,ethernet,eth3,0,0,0,0,0
1579912095.299502,ethernet,eth0,10002,9495,7556,17388,59917
1579912095.299502,ethernet,eth0-vip,0,0,0,0,0
1579912095.299502,ethernet,eth1,11460,10936,66461,33079,72403
1579912095.299502,ethernet,eth1-vip,0,0,0,0,0
1579912095.299502,ethernet,eth2,12,12,12,12,12
1579912095.299502,ethernet,eth3,0,0,0,0,0
1579912695.759039,ethernet,eth0,7795,9015,7502,17169,59917
1579912695.759039,ethernet,eth0-vip,0,0,0,0,0
1579912695.759039,ethernet,eth1,10107,9371,10236,31361,72403
1579912695.759039,ethernet,eth1-vip,0,0,0,0,0
1579912695.759039,ethernet,eth2,12,12,12,12,12
1579912695.759039,ethernet,eth3,0,0,0,0,0
1579913296.2505,ethernet,eth0,3197,7198,7120,16819,59917
1579913296.2505,ethernet,eth0-vip,0,0,0,0,0
1579913296.2505,ethernet,eth1,9749,8439,9031,20720,72403
1579913296.2505,ethernet,eth1-vip,0,0,0,0,0
1579913296.2505,ethernet,eth2,13,12,12,12,12
1579913296.2505,ethernet,eth3,0,0,0,0,0
1579913896.753185,ethernet,eth0,8695,6069,7115,16688,60083
1579913896.753185,ethernet,eth0-vip,0,0,0,0,0
1579913896.753185,ethernet,eth1,9065,9145,8680,19805,72510
1579913896.753185,ethernet,eth1-vip,0,0,0,0,0
1579913896.753185,ethernet,eth2,12,12,12,12,12
1579913896.753185,ethernet,eth3,0,0,0,0,0
1579914497.259728,ethernet,eth0,8571,6430,7150,16582,60083
1579914497.259728,ethernet,eth0-vip,0,0,0,0,0
1579914497.259728,ethernet,eth1,8617,8192,8151,19009,72510
1579914497.259728,ethernet,eth1-vip,0,0,0,0,0
1579914497.259728,ethernet,eth2,12,12,12,12,12
1579914497.259728,ethernet,eth3,0,0,0,0,0
1579915097.74945,ethernet,eth0,8066,6652,7273,7286,60083
1579915097.74945,ethernet,eth0-vip,0,0,0,0,0
1579915097.74945,ethernet,eth1,8534,7041,7811,18395,72510
1579915097.74945,ethernet,eth1-vip,0,0,0,0,0
1579915097.74945,ethernet,eth2,12,12,12,12,12
1579915097.74945,ethernet,eth3,0,0,0,0,0
1579915698.233844,ethernet,eth0,14691,8131,7008,7195,60083
1579915698.233844,ethernet,eth0-vip,0,0,0,0,0
1579915698.233844,ethernet,eth1,12330,11812,64328,18039,72510
1579915698.233844,ethernet,eth1-vip,0,0,0,0,0
1579915698.233844,ethernet,eth2,13,12,12,12,12
1579915698.233844,ethernet,eth3,0,0,0,0,0
1579916298.747814,ethernet,eth0,13489,9161,62495,16360,60083
1579916298.747814,ethernet,eth0-vip,0,0,0,0,0
1579916298.747814,ethernet,eth1,12367,10927,11718,18286,72510
1579916298.747814,ethernet,eth1-vip,0,0,0,0,0
1579916298.747814,ethernet,eth2,12,12,12,12,12
1579916298.747814,ethernet,eth3,0,0,0,0,0
1579916899.22488,ethernet,eth0,14219,7590,7478,16417,60083
1579916899.22488,ethernet,eth0-vip,0,0,0,0,0
1579916899.22488,ethernet,eth1,12762,11117,10645,18553,72510
1579916899.22488,ethernet,eth1-vip,0,0,0,0,0
1579916899.22488,ethernet,eth2,12,12,12,12,12
1579916899.22488,ethernet,eth3,0,0,0,0,0
1579917499.708616,ethernet,eth0,8763,5568,7472,16477,60622
1579917499.708616,ethernet,eth0-vip,0,0,0,0,0
1579917499.708616,ethernet,eth1,12097,10377,10726,18894,72525
1579917499.708616,ethernet,eth1-vip,0,0,0,0,0
1579917499.708616,ethernet,eth2,12,12,12,12,12
1579917499.708616,ethernet,eth3,0,0,0,0,0
1579918100.18297,ethernet,eth0,8498,8401,7468,16530,60622
1579918100.18297,ethernet,eth0-vip,0,0,0,0,0
1579918100.18297,ethernet,eth1,9862,10097,10490,19284,72525
1579918100.18297,ethernet,eth1-vip,0,0,0,0,0
1579918100.18297,ethernet,eth2,13,12,12,12,12
1579918100.18297,ethernet,eth3,0,0,0,0,0
1579918700.725497,ethernet,eth0,2574,2480,4088,15999,60622
1579918700.725497,ethernet,eth0-vip,0,0,0,0,0
1579918700.725497,ethernet,eth1,8629,564678,64555,28739,72525
1579918700.725497,ethernet,eth1-vip,0,0,0,0,0
1579918700.725497,ethernet,eth2,12,12,12,12,12
1579918700.725497,ethernet,eth3,0,0,0,0,0
1579919301.218264,ethernet,eth0,3413,4385,2659,15275,60622
1579919301.218264,ethernet,eth0-vip,0,0,0,0,0
1579919301.218264,ethernet,eth1,8990,8354,8130,19375,72525
1579919301.218264,ethernet,eth1-vip,0,0,0,0,0
1579919301.218264,ethernet,eth2,12,12,12,12,12
1579919301.218264,ethernet,eth3,0,0,0,0,0
1579919901.720968,ethernet,eth0,2115,2754,3486,5442,60622
1579919901.720968,ethernet,eth0-vip,0,0,0,0,0
1579919901.720968,ethernet,eth1,8182,8024,7934,18744,72525
1579919901.720968,ethernet,eth1-vip,0,0,0,0,0
1579919901.720968,ethernet,eth2,12,12,12,12,12
1579919901.720968,ethernet,eth3,0,0,0,0,0
1579920502.21996,ethernet,eth0,2189,2214,5046,5037,60622
1579920502.21996,ethernet,eth0-vip,0,0,0,0,0
1579920502.21996,ethernet,eth1,7958,8306,7723,18260,72525
1579920502.21996,ethernet,eth1-vip,0,0,0,0,0
1579920502.21996,ethernet,eth2,13,12,12,12,12
1579920502.21996,ethernet,eth3,0,0,0,0,0
1579921102.727383,ethernet,eth0,2542,2600,2399,4191,60159
1579921102.727383,ethernet,eth0-vip,0,0,0,0,0
1579921102.727383,ethernet,eth1,8515,7559,7570,17734,72597
1579921102.727383,ethernet,eth1-vip,0,0,0,0,0
1579921102.727383,ethernet,eth2,13,12,12,12,12
1579921102.727383,ethernet,eth3,0,0,0,0,0
1579921703.181978,ethernet,eth0,3210,2698,3540,3536,60159
1579921703.181978,ethernet,eth0-vip,0,0,0,0,0
1579921703.181978,ethernet,eth1,7611,7565,7389,17217,72597
1579921703.181978,ethernet,eth1-vip,0,0,0,0,0
1579921703.181978,ethernet,eth2,13,12,12,12,12
1579921703.181978,ethernet,eth3,0,0,0,0,0
1579922303.68008,ethernet,eth0,2060,3418,2657,3298,60159
1579922303.68008,ethernet,eth0-vip,0,0,0,0,0
1579922303.68008,ethernet,eth1,6560,5777,7075,7637,72597
1579922303.68008,ethernet,eth1-vip,0,0,0,0,0
1579922303.68008,ethernet,eth2,12,12,12,12,12
1579922303.68008,ethernet,eth3,0,0,0,0,0
1579922904.145889,ethernet,eth0,2008,1969,2829,3326,60159
1579922904.145889,ethernet,eth0-vip,0,0,0,0,0
1579922904.145889,ethernet,eth1,5827,5792,5816,7251,72597
1579922904.145889,ethernet,eth1-vip,0,0,0,0,0
1579922904.145889,ethernet,eth2,12,12,12,12,12
1579922904.145889,ethernet,eth3,0,0,0,0,0
1579923504.626027,ethernet,eth0,1961,1930,58745,12536,60159
1579923504.626027,ethernet,eth0-vip,0,0,0,0,0
1579923504.626027,ethernet,eth1,9049,5056,61506,16180,72597
1579923504.626027,ethernet,eth1-vip,0,0,0,0,0
1579923504.626027,ethernet,eth2,12,12,12,12,12
1579923504.626027,ethernet,eth3,0,0,0,0,0
1579924105.070726,ethernet,eth0,1822,1976,2247,12070,60159
1579924105.070726,ethernet,eth0-vip,0,0,0,0,0
1579924105.070726,ethernet,eth1,4422,4160,4267,15604,72597
1579924105.070726,ethernet,eth1-vip,0,0,0,0,0
1579924105.070726,ethernet,eth2,12,12,12,12,12
1579924105.070726,ethernet,eth3,0,0,0,0,0
1579924705.510825,ethernet,eth0,3895,3416,2215,12039,60385
1579924705.510825,ethernet,eth0-vip,0,0,0,0,0
1579924705.510825,ethernet,eth1,4888,4490,4210,15044,73039
1579924705.510825,ethernet,eth1-vip,0,0,0,0,0
1579924705.510825,ethernet,eth2,12,12,12,12,12
1579924705.510825,ethernet,eth3,0,0,0,0,0
1579925305.993455,ethernet,eth0,1281,2005,3080,11962,60385
1579925305.993455,ethernet,eth0-vip,0,0,0,0,0
1579925305.993455,ethernet,eth1,4647,4511,4431,14551,73039
1579925305.993455,ethernet,eth1-vip,0,0,0,0,0
1579925305.993455,ethernet,eth2,12,12,12,12,12
1579925305.993455,ethernet,eth3,0,0,0,0,0
1579925906.471435,ethernet,eth0,2992,3363,2945,12010,60385
1579925906.471435,ethernet,eth0-vip,0,0,0,0,0
1579925906.471435,ethernet,eth1,5260,4858,4506,14123,73039
1579925906.471435,ethernet,eth1-vip,0,0,0,0,0
1579925906.471435,ethernet,eth2,12,12,12,12,12
1579925906.471435,ethernet,eth3,0,0,0,0,0
1579926506.930067,ethernet,eth0,6598,4845,4257,12248,60385
1579926506.930067,ethernet,eth0-vip,0,0,0,0,0
1579926506.930067,ethernet,eth1,5094,4886,4705,13937,73039
1579926506.930067,ethernet,eth1-vip,0,0,0,0,0
1579926506.930067,ethernet,eth2,13,12,12,12,12
1579926506.930067,ethernet,eth3,0,0,0,0,0
1579927107.404609,ethernet,eth0,7106,4763,6327,3512,60385
1579927107.404609,ethernet,eth0-vip,0,0,0,0,0
1579927107.404609,ethernet,eth1,5125,4963,5315,4572,73039
1579927107.404609,ethernet,eth1-vip,0,0,0,0,0
1579927107.404609,ethernet,eth2,12,12,12,12,12
1579927107.404609,ethernet,eth3,0,0,0,0,0
1579927709.660163,ethernet,eth0,7798,5560,6541,4227,60385
1579927709.660163,ethernet,eth0-vip,0,0,0,0,0
1579927709.660163,ethernet,eth1,5875,5672,5156,4720,73039
1579927709.660163,ethernet,eth1-vip,0,0,0,0,0
1579927709.660163,ethernet,eth2,12,12,12,12,12
1579927709.660163,ethernet,eth3,0,0,0,0,0
1579928310.143625,ethernet,eth0,2462,9612,7340,5082,60053
1579928310.143625,ethernet,eth0-vip,0,0,0,0,0
1579928310.143625,ethernet,eth1,6883,5774,5400,4919,72634
1579928310.143625,ethernet,eth1-vip,0,0,0,0,0
1579928310.143625,ethernet,eth2,12,12,12,12,12
1579928310.143625,ethernet,eth3,0,0,0,0,0
1579928910.624647,ethernet,eth0,8521,5415,6890,5717,60053
1579928910.624647,ethernet,eth0-vip,0,0,0,0,0
1579928910.624647,ethernet,eth1,6599,6514,5948,5172,72634
1579928910.624647,ethernet,eth1-vip,0,0,0,0,0
1579928910.624647,ethernet,eth2,12,12,12,12,12
1579928910.624647,ethernet,eth3,0,0,0,0,0
