TIME,dpStatusNetworkReceiveDataThroughputInterfaceType,dpStatusNetworkReceiveDataThroughputInterfaceName,dpStatusNetworkReceiveDataThroughputTenSecondsBits,dpStatusNetworkReceiveDataThroughputOneMinuteBits,dpStatusNetworkReceiveDataThroughputTenMinutesBits,dpStatusNetworkReceiveDataThroughputOneHourBits,dpStatusNetworkReceiveDataThroughputOneDayBits
1580456924.478124,ethernet,eth1-vip,0,0,0,0,0
1580456924.478124,ethernet,eth2,12,12,12,12,12
1580456924.478124,ethernet,eth3,0,0,0,0,0
1580457525.1605,ethernet,eth0,57966,62416,107049,146021,41334
1580457525.1605,ethernet,eth0-vip,0,0,0,0,0
1580457525.1605,ethernet,eth1,96821,90969,194310,161094,91523
1580457525.1605,ethernet,eth1-vip,0,0,0,0,0
1580457525.1605,ethernet,eth2,12,12,12,12,12
1580457525.1605,ethernet,eth3,0,0,0,0,0
1580458125.630076,ethernet,eth0,52468,53731,107473,130227,42454
1580458125.630076,ethernet,eth0-vip,0,0,0,0,0
1580458125.630076,ethernet,eth1,94493,623865,202504,175050,92595
1580458125.630076,ethernet,eth1-vip,0,0,0,0,0
1580458125.630076,ethernet,eth2,12,12,12,12,12
1580458125.630076,ethernet,eth3,0,0,0,0,0
1580458726.186585,ethernet,eth0,45301,42403,102970,112125,42454
1580458726.186585,ethernet,eth0-vip,0,0,0,0,0
1580458726.186585,ethernet,eth1,106818,101793,153223,169842,92595
1580458726.186585,ethernet,eth1-vip,0,0,0,0,0
1580458726.186585,ethernet,eth2,12,12,12,12,12
1580458726.186585,ethernet,eth3,0,0,0,0,0
1580459326.795083,ethernet,eth0,42196,40734,99256,106132,42454
1580459326.795083,ethernet,eth0-vip,0,0,0,0,0
1580459326.795083,ethernet,eth1,91375,92100,200284,180381,92595
1580459326.795083,ethernet,eth1-vip,0,0,0,0,0
1580459326.795083,ethernet,eth2,13,12,12,12,12
1580459326.795083,ethernet,eth3,0,0,0,0,0
1580459927.336082,ethernet,eth0,3308269,585248,41750,94031,42454
1580459927.336082,ethernet,eth0-vip,0,0,0,0,0
1580459927.336082,ethernet,eth1,96878,95857,200639,181797,92595
1580459927.336082,ethernet,eth1-vip,0,0,0,0,0
1580459927.336082,ethernet,eth2,12,12,12,12,12
1580459927.336082,ethernet,eth3,0,0,0,0,0
1580460527.921684,ethernet,eth0,37346,36158,93998,92083,42454
1580460527.921684,ethernet,eth0-vip,0,0,0,0,0
1580460527.921684,ethernet,eth1,97003,96539,145996,182826,92595
1580460527.921684,ethernet,eth1-vip,0,0,0,0,0
1580460527.921684,ethernet,eth2,13,12,12,12,12
1580460527.921684,ethernet,eth3,0,0,0,0,0
1580461128.497746,ethernet,eth0,30629,38732,94021,89911,42454
1580461128.497746,ethernet,eth0-vip,0,0,0,0,0
1580461128.497746,ethernet,eth1,93655,92167,198084,183455,92595
1580461128.497746,ethernet,eth1-vip,0,0,0,0,0
1580461128.497746,ethernet,eth2,12,12,12,12,12
1580461128.497746,ethernet,eth3,0,0,0,0,0
1580461729.047643,ethernet,eth0,42209,37729,94936,87822,42987
1580461729.047643,ethernet,eth0-vip,0,0,0,0,0
1580461729.047643,ethernet,eth1,96742,96109,201081,183218,92502
1580461729.047643,ethernet,eth1-vip,0,0,0,0,0
1580461729.047643,ethernet,eth2,12,12,12,12,12
1580461729.047643,ethernet,eth3,0,0,0,0,0
1580462329.611829,ethernet,eth0,49069,40445,37240,76867,42987
1580462329.611829,ethernet,eth0-vip,0,0,0,0,0
1580462329.611829,ethernet,eth1,99538,96246,143473,181593,92502
1580462329.611829,ethernet,eth1-vip,0,0,0,0,0
1580462329.611829,ethernet,eth2,13,13,12,12,12
1580462329.611829,ethernet,eth3,0,0,0,0,0
1580462930.13211,ethernet,eth0,40232,37905,93219,75861,42987
1580462930.13211,ethernet,eth0-vip,0,0,0,0,0
1580462930.13211,ethernet,eth1,91068,91842,198878,181359,92502
1580462930.13211,ethernet,eth1-vip,0,0,0,0,0
1580462930.13211,ethernet,eth2,12,12,12,12,12
1580462930.13211,ethernet,eth3,0,0,0,0,0
1580463530.666683,ethernet,eth0,44397,39781,95836,84875,42987
1580463530.666683,ethernet,eth0-vip,0,0,0,0,0
1580463530.666683,ethernet,eth1,97203,91844,197534,180841,92502
1580463530.666683,ethernet,eth1-vip,0,0,0,0,0
1580463530.666683,ethernet,eth2,12,12,12,12,12
1580463530.666683,ethernet,eth3,0,0,0,0,0
1580464131.305415,ethernet,eth0,42608,40629,41068,76054,42987
1580464131.305415,ethernet,eth0-vip,0,0,0,0,0
1580464131.305415,ethernet,eth1,90997,92600,146506,180926,92502
1580464131.305415,ethernet,eth1-vip,0,0,0,0,0
1580464131.305415,ethernet,eth2,13,12,12,12,12
1580464131.305415,ethernet,eth3,0,0,0,0,0
1580464731.973192,ethernet,eth0,56569,43056,96205,76418,42987
1580464731.973192,ethernet,eth0-vip,0,0,0,0,0
1580464731.973192,ethernet,eth1,89994,91272,199169,181107,92502
1580464731.973192,ethernet,eth1-vip,0,0,0,0,0
1580464731.973192,ethernet,eth2,12,12,12,12,12
1580464731.973192,ethernet,eth3,0,0,0,0,0
1580465332.570311,ethernet,eth0,49224,40616,94849,76403,43068
1580465332.570311,ethernet,eth0-vip,0,0,0,0,0
1580465332.570311,ethernet,eth1,96889,92252,197319,180480,91948
1580465332.570311,ethernet,eth1-vip,0,0,0,0,0
1580465332.570311,ethernet,eth2,12,12,12,12,12
1580465332.570311,ethernet,eth3,0,0,0,0,0
1580465933.147518,ethernet,eth0,40389,41062,96239,86236,43068
1580465933.147518,ethernet,eth0-vip,0,0,0,0,0
1580465933.147518,ethernet,eth1,87278,87894,143590,180499,91948
1580465933.147518,ethernet,eth1-vip,0,0,0,0,0
1580465933.147518,ethernet,eth2,12,12,12,12,12
1580465933.147518,ethernet,eth3,0,0,0,0,0
1580466533.715834,ethernet,eth0,49484,36728,39832,77338,43068
1580466533.715834,ethernet,eth0-vip,0,0,0,0,0
1580466533.715834,ethernet,eth1,84715,88285,196288,180068,91948
1580466533.715834,ethernet,eth1-vip,0,0,0,0,0
1580466533.715834,ethernet,eth2,12,12,12,12,12
1580466533.715834,ethernet,eth3,0,0,0,0,0
1580467134.211127,ethernet,eth0,43813,41496,92899,76849,43068
1580467134.211127,ethernet,eth0-vip,0,0,0,0,0
1580467134.211127,ethernet,eth1,83085,618308,196049,179820,91948
1580467134.211127,ethernet,eth1-vip,0,0,0,0,0
1580467134.211127,ethernet,eth2,13,12,12,12,12
1580467134.211127,ethernet,eth3,0,0,0,0,0
1580467734.636684,ethernet,eth0,48064,40474,95100,85854,43068
1580467734.636684,ethernet,eth0-vip,0,0,0,0,0
1580467734.636684,ethernet,eth1,95688,93675,142739,179192,91948
1580467734.636684,ethernet,eth1-vip,0,0,0,0,0
1580467734.636684,ethernet,eth2,12,12,12,12,12
1580467734.636684,ethernet,eth3,0,0,0,0,0
1580468335.12329,ethernet,eth0,39909,582130,94600,85587,43068
1580468335.12329,ethernet,eth0-vip,0,0,0,0,0
1580468335.12329,ethernet,eth1,84733,91097,195510,178582,91948
1580468335.12329,ethernet,eth1-vip,0,0,0,0,0
1580468335.12329,ethernet,eth2,12,12,12,12,12
1580468335.12329,ethernet,eth3,0,0,0,0,0
1580468935.63074,ethernet,eth0,31927,38789,41762,76739,43207
1580468935.63074,ethernet,eth0-vip,0,0,0,0,0
1580468935.63074,ethernet,eth1,87228,91933,143204,169563,91567
1580468935.63074,ethernet,eth1-vip,0,0,0,0,0
1580468935.63074,ethernet,eth2,12,12,12,12,12
1580468935.63074,ethernet,eth3,0,0,0,0,0
1580469536.23722,ethernet,eth0,34063,38010,93860,76342,43207
1580469536.23722,ethernet,eth0-vip,0,0,0,0,0
1580469536.23722,ethernet,eth1,91918,95032,195082,178145,91567
1580469536.23722,ethernet,eth1-vip,0,0,0,0,0
1580469536.23722,ethernet,eth2,13,12,12,12,12
1580469536.23722,ethernet,eth3,0,0,0,0,0
1580470136.870225,ethernet,eth0,27262,34091,92520,85123,43207
1580470136.870225,ethernet,eth0-vip,0,0,0,0,0
1580470136.870225,ethernet,eth1,102037,89797,195674,178043,91567
1580470136.870225,ethernet,eth1-vip,0,0,0,0,0
1580470136.870225,ethernet,eth2,12,12,12,12,12
1580470136.870225,ethernet,eth3,0,0,0,0,0
1580470737.431367,ethernet,eth0,33461,36078,38560,76067,43207
1580470737.431367,ethernet,eth0-vip,0,0,0,0,0
1580470737.431367,ethernet,eth1,87237,86776,143991,169367,91567
1580470737.431367,ethernet,eth1-vip,0,0,0,0,0
1580470737.431367,ethernet,eth2,12,12,12,12,12
1580470737.431367,ethernet,eth3,0,0,0,0,0
1580471337.983321,ethernet,eth0,42561,37043,91935,75539,43207
1580471337.983321,ethernet,eth0-vip,0,0,0,0,0
1580471337.983321,ethernet,eth1,96967,86796,192272,177622,91567
1580471337.983321,ethernet,eth1-vip,0,0,0,0,0
1580471337.983321,ethernet,eth2,12,12,12,12,12
1580471337.983321,ethernet,eth3,0,0,0,0,0
1580471938.584525,ethernet,eth0,38072,39855,92108,75124,43207
1580471938.584525,ethernet,eth0-vip,0,0,0,0,0
1580471938.584525,ethernet,eth1,91951,88790,142359,168764,91567
1580471938.584525,ethernet,eth1-vip,0,0,0,0,0
1580471938.584525,ethernet,eth2,12,12,12,12,12
1580471938.584525,ethernet,eth3,0,0,0,0,0
1580472539.112763,ethernet,eth0,30835,36347,38965,74658,43197
1580472539.112763,ethernet,eth0-vip,0,0,0,0,0
1580472539.112763,ethernet,eth1,84437,90634,194835,177369,91402
1580472539.112763,ethernet,eth1-vip,0,0,0,0,0
1580472539.112763,ethernet,eth2,12,12,12,12,12
1580472539.112763,ethernet,eth3,0,0,0,0,0
1580473139.677739,ethernet,eth0,40384,36131,91246,74222,43197
1580473139.677739,ethernet,eth0-vip,0,0,0,0,0
1580473139.677739,ethernet,eth1,78614,85447,196700,177639,91402
1580473139.677739,ethernet,eth1-vip,0,0,0,0,0
1580473139.677739,ethernet,eth2,12,12,12,12,12
1580473139.677739,ethernet,eth3,0,0,0,0,0
1580473740.194406,ethernet,eth0,40129,38155,88918,73622,43197
1580473740.194406,ethernet,eth0-vip,0,0,0,0,0
1580473740.194406,ethernet,eth1,86911,85696,140544,168450,91402
1580473740.194406,ethernet,eth1-vip,0,0,0,0,0
1580473740.194406,ethernet,eth2,12,12,12,12,12
1580473740.194406,ethernet,eth3,0,0,0,0,0
1580474340.701869,ethernet,eth0,35686,33777,33816,72831,43197
1580474340.701869,ethernet,eth0-vip,0,0,0,0,0
1580474340.701869,ethernet,eth1,97228,89456,192690,176567,91402
1580474340.701869,ethernet,eth1-vip,0,0,0,0,0
1580474340.701869,ethernet,eth2,12,12,12,12,12
1580474340.701869,ethernet,eth3,0,0,0,0,0
1580474941.26639,ethernet,eth0,44787,35791,87747,72133,43197
1580474941.26639,ethernet,eth0-vip,0,0,0,0,0
1580474941.26639,ethernet,eth1,95694,84130,137884,167502,91402
1580474941.26639,ethernet,eth1-vip,0,0,0,0,0
1580474941.26639,ethernet,eth2,12,12,12,12,12
1580474941.26639,ethernet,eth3,0,0,0,0,0
1580475541.785254,ethernet,eth0,44066,34596,34037,62455,43197
1580475541.785254,ethernet,eth0-vip,0,0,0,0,0
1580475541.785254,ethernet,eth1,88183,84047,187971,175104,91402
1580475541.785254,ethernet,eth1-vip,0,0,0,0,0
1580475541.785254,ethernet,eth2,12,12,12,12,12
1580475541.785254,ethernet,eth3,0,0,0,0,0
1580476142.409407,ethernet,eth0,29240,29448,86483,70374,43574
1580476142.409407,ethernet,eth0-vip,0,0,0,0,0
1580476142.409407,ethernet,eth1,78870,77157,132774,164761,91388
1580476142.409407,ethernet,eth1-vip,0,0,0,0,0
1580476142.409407,ethernet,eth2,12,12,12,12,12
1580476142.409407,ethernet,eth3,0,0,0,0,0
1580476742.974367,ethernet,eth0,31806,27607,25678,59446,43574
1580476742.974367,ethernet,eth0-vip,0,0,0,0,0
1580476742.974367,ethernet,eth1,80339,608922,128117,153330,91388
1580476742.974367,ethernet,eth1-vip,0,0,0,0,0
1580476742.974367,ethernet,eth2,12,12,12,12,12
1580476742.974367,ethernet,eth3,0,0,0,0,0
1580477343.434363,ethernet,eth0,25542,30787,85494,58876,43574
1580477343.434363,ethernet,eth0-vip,0,0,0,0,0
1580477343.434363,ethernet,eth1,81292,77823,182073,160251,91388
1580477343.434363,ethernet,eth1-vip,0,0,0,0,0
1580477343.434363,ethernet,eth2,12,12,12,12,12
1580477343.434363,ethernet,eth3,0,0,0,0,0
1580477944.044007,ethernet,eth0,26531,26349,85330,67461,43574
1580477944.044007,ethernet,eth0-vip,0,0,0,0,0
1580477944.044007,ethernet,eth1,64187,65158,125804,149104,91388
1580477944.044007,ethernet,eth1-vip,0,0,0,0,0
1580477944.044007,ethernet,eth2,12,12,12,12,12
1580477944.044007,ethernet,eth3,0,0,0,0,0
1580478544.69647,ethernet,eth0,28307,25755,28872,57641,43574
1580478544.69647,ethernet,eth0-vip,0,0,0,0,0
1580478544.69647,ethernet,eth1,64061,63650,121725,146404,91388
1580478544.69647,ethernet,eth1-vip,0,0,0,0,0
1580478544.69647,ethernet,eth2,12,12,12,12,12
1580478544.69647,ethernet,eth3,0,0,0,0,0
1580479145.232514,ethernet,eth0,28530,25581,80169,65327,43574
1580479145.232514,ethernet,eth0-vip,0,0,0,0,0
1580479145.232514,ethernet,eth1,67449,600827,118392,134810,91388
1580479145.232514,ethernet,eth1-vip,0,0,0,0,0
1580479145.232514,ethernet,eth2,12,12,12,12,12
1580479145.232514,ethernet,eth3,0,0,0,0,0
1580479745.736027,ethernet,eth0,19012,20419,24466,54994,43796
1580479745.736027,ethernet,eth0-vip,0,0,0,0,0
1580479745.736027,ethernet,eth1,52443,594536,167365,140574,92471
1580479745.736027,ethernet,eth1-vip,0,0,0,0,0
1580479745.736027,ethernet,eth2,13,12,12,12,12
1580479745.736027,ethernet,eth3,0,0,0,0,0
1580480346.344302,ethernet,eth0,25704,23467,19363,53942,43796
1580480346.344302,ethernet,eth0-vip,0,0,0,0,0
1580480346.344302,ethernet,eth1,48520,593723,52063,127902,92471
1580480346.344302,ethernet,eth1-vip,0,0,0,0,0
1580480346.344302,ethernet,eth2,12,12,12,12,12
1580480346.344302,ethernet,eth3,0,0,0,0,0
1580480947.004853,ethernet,eth0,11467,18959,73469,51938,43796
1580480947.004853,ethernet,eth0-vip,0,0,0,0,0
1580480947.004853,ethernet,eth1,42899,41592,98401,113960,92471
1580480947.004853,ethernet,eth1-vip,0,0,0,0,0
1580480947.004853,ethernet,eth2,12,12,12,12,12
1580480947.004853,ethernet,eth3,0,0,0,0,0
1580481549.392795,ethernet,eth0,14084,18201,18894,40868,43796
1580481549.392795,ethernet,eth0-vip,0,0,0,0,0
1580481549.392795,ethernet,eth1,39505,41581,97149,109186,92471
1580481549.392795,ethernet,eth1-vip,0,0,0,0,0
1580481549.392795,ethernet,eth2,12,12,12,12,12
1580481549.392795,ethernet,eth3,0,0,0,0,0
1580482149.976404,ethernet,eth0,19363,15524,17343,38950,43796
1580482149.976404,ethernet,eth0-vip,0,0,0,0,0
1580482149.976404,ethernet,eth1,37155,40248,95045,104736,92471
1580482149.976404,ethernet,eth1-vip,0,0,0,0,0
1580482149.976404,ethernet,eth2,12,12,12,12,12
1580482149.976404,ethernet,eth3,0,0,0,0,0
1580482750.527966,ethernet,eth0,25854,26842,72515,37675,43796
1580482750.527966,ethernet,eth0-vip,0,0,0,0,0
1580482750.527966,ethernet,eth1,40859,40556,39380,91567,92471
1580482750.527966,ethernet,eth1-vip,0,0,0,0,0
1580482750.527966,ethernet,eth2,13,12,12,12,12
1580482750.527966,ethernet,eth3,0,0,0,0,0
1580483350.977041,ethernet,eth0,23083,20150,19378,36827,43646
1580483350.977041,ethernet,eth0-vip,0,0,0,0,0
1580483350.977041,ethernet,eth1,39157,40418,93560,79266,91414
1580483350.977041,ethernet,eth1-vip,0,0,0,0,0
1580483350.977041,ethernet,eth2,12,12,12,12,12
1580483350.977041,ethernet,eth3,0,0,0,0,0
1580483951.667203,ethernet,eth0,10987,17049,15377,36163,43646
1580483951.667203,ethernet,eth0-vip,0,0,0,0,0
1580483951.667203,ethernet,eth1,34402,37099,91075,85768,91414
1580483951.667203,ethernet,eth1-vip,0,0,0,0,0
1580483951.667203,ethernet,eth2,12,12,12,12,12
1580483951.667203,ethernet,eth3,0,0,0,0,0
1580484552.182071,ethernet,eth0,3342185,567563,15299,26468,43646
1580484552.182071,ethernet,eth0-vip,0,0,0,0,0
1580484552.182071,ethernet,eth1,31478,36715,36381,75432,91414
1580484552.182071,ethernet,eth1-vip,0,0,0,0,0
1580484552.182071,ethernet,eth2,12,12,12,12,12
1580484552.182071,ethernet,eth3,0,0,0,0,0
1580485152.791868,ethernet,eth0,16337,14987,69797,34961,43646
1580485152.791868,ethernet,eth0-vip,0,0,0,0,0
1580485152.791868,ethernet,eth1,34988,33982,89200,74111,91414
1580485152.791868,ethernet,eth1-vip,0,0,0,0,0
1580485152.791868,ethernet,eth2,12,12,12,12,12
1580485152.791868,ethernet,eth3,0,0,0,0,0
1580485753.389302,ethernet,eth0,10999,11469,14475,34483,43646
1580485753.389302,ethernet,eth0-vip,0,0,0,0,0
1580485753.389302,ethernet,eth1,39776,35778,88728,73059,91414
1580485753.389302,ethernet,eth1-vip,0,0,0,0,0
1580485753.389302,ethernet,eth2,12,12,12,12,12
1580485753.389302,ethernet,eth3,0,0,0,0,0
1580486354.009463,ethernet,eth0,11767,9638,10150,24092,43646
1580486354.009463,ethernet,eth0-vip,0,0,0,0,0
1580486354.009463,ethernet,eth1,32019,33223,34271,72207,91414
1580486354.009463,ethernet,eth1-vip,0,0,0,0,0
1580486354.009463,ethernet,eth2,12,12,12,12,12
1580486354.009463,ethernet,eth3,0,0,0,0,0
1580486954.643204,ethernet,eth0,7877,9906,10295,22579,42286
1580486954.643204,ethernet,eth0-vip,0,0,0,0,0
1580486954.643204,ethernet,eth1,34818,35649,88663,71391,88902
1580486954.643204,ethernet,eth1-vip,0,0,0,0,0
1580486954.643204,ethernet,eth2,12,12,12,12,12
1580486954.643204,ethernet,eth3,0,0,0,0,0
1580487555.289067,ethernet,eth0,8571,9711,65047,30855,42286
1580487555.289067,ethernet,eth0-vip,0,0,0,0,0
1580487555.289067,ethernet,eth1,35738,582870,33941,61872,88902
1580487555.289067,ethernet,eth1-vip,0,0,0,0,0
1580487555.289067,ethernet,eth2,13,12,12,12,12
1580487555.289067,ethernet,eth3,0,0,0,0,0
1580488155.923281,ethernet,eth0,7580,7856,9707,29923,42286
1580488155.923281,ethernet,eth0-vip,0,0,0,0,0
1580488155.923281,ethernet,eth1,28304,30782,89141,70662,88902
1580488155.923281,ethernet,eth1-vip,0,0,0,0,0
1580488155.923281,ethernet,eth2,13,12,12,12,12
1580488155.923281,ethernet,eth3,0,0,0,0,0
1580488756.493425,ethernet,eth0,11106,10771,9899,19929,42286
1580488756.493425,ethernet,eth0-vip,0,0,0,0,0
1580488756.493425,ethernet,eth1,34085,33816,88735,70580,88902
1580488756.493425,ethernet,eth1-vip,0,0,0,0,0
1580488756.493425,ethernet,eth2,12,12,12,12,12
1580488756.493425,ethernet,eth3,0,0,0,0,0
1580489357.147304,ethernet,eth0,7927,9698,10162,19210,42286
1580489357.147304,ethernet,eth0-vip,0,0,0,0,0
1580489357.147304,ethernet,eth1,33462,33417,34019,61461,88902
1580489357.147304,ethernet,eth1-vip,0,0,0,0,0
1580489357.147304,ethernet,eth2,13,12,12,12,12
1580489357.147304,ethernet,eth3,0,0,0,0,0
1580489957.745851,ethernet,eth0,10402,10752,9375,19081,42286
1580489957.745851,ethernet,eth0-vip,0,0,0,0,0
1580489957.745851,ethernet,eth1,40069,35151,88084,70430,88902
1580489957.745851,ethernet,eth1-vip,0,0,0,0,0
1580489957.745851,ethernet,eth2,12,12,12,12,12
1580489957.745851,ethernet,eth3,0,0,0,0,0
1580490558.339298,ethernet,eth0,13181,13066,10628,19136,40681
1580490558.339298,ethernet,eth0-vip,0,0,0,0,0
1580490558.339298,ethernet,eth1,39298,36493,91325,70874,85865
1580490558.339298,ethernet,eth1-vip,0,0,0,0,0
1580490558.339298,ethernet,eth2,13,12,12,12,12
1580490558.339298,ethernet,eth3,0,0,0,0,0
1580491158.975336,ethernet,eth0,8416,10109,66352,19354,40681
1580491158.975336,ethernet,eth0-vip,0,0,0,0,0
1580491158.975336,ethernet,eth1,36413,36742,35771,71179,85865
1580491158.975336,ethernet,eth1-vip,0,0,0,0,0
1580491158.975336,ethernet,eth2,12,12,12,12,12
1580491158.975336,ethernet,eth3,0,0,0,0,0
1580491759.622486,ethernet,eth0,9272,10079,10007,19404,40681
1580491759.622486,ethernet,eth0-vip,0,0,0,0,0
1580491759.622486,ethernet,eth1,34590,35161,91328,71544,85865
1580491759.622486,ethernet,eth1-vip,0,0,0,0,0
1580491759.622486,ethernet,eth2,13,13,12,12,12
1580491759.622486,ethernet,eth3,0,0,0,0,0
1580492360.132339,ethernet,eth0,11877,11544,10136,19443,40681
1580492360.132339,ethernet,eth0-vip,0,0,0,0,0
1580492360.132339,ethernet,eth1,35683,583534,35483,62668,85865
1580492360.132339,ethernet,eth1-vip,0,0,0,0,0
1580492360.132339,ethernet,eth2,12,12,12,12,12
1580492360.132339,ethernet,eth3,0,0,0,0,0
1580492960.749244,ethernet,eth0,8475,10169,10669,19528,40681
1580492960.749244,ethernet,eth0-vip,0,0,0,0,0
1580492960.749244,ethernet,eth1,36514,36269,90467,72076,85865
1580492960.749244,ethernet,eth1-vip,0,0,0,0,0
1580492960.749244,ethernet,eth2,13,12,12,12,12
1580492960.749244,ethernet,eth3,0,0,0,0,0
1580493561.336214,ethernet,eth0,10781,14597,10344,19689,40681
1580493561.336214,ethernet,eth0-vip,0,0,0,0,0
1580493561.336214,ethernet,eth1,32825,35378,90755,72522,85865
1580493561.336214,ethernet,eth1-vip,0,0,0,0,0
1580493561.336214,ethernet,eth2,12,12,12,12,12
1580493561.336214,ethernet,eth3,0,0,0,0,0
1580494161.982082,ethernet,eth0,19349,14184,69792,29549,39711
1580494161.982082,ethernet,eth0-vip,0,0,0,0,0
1580494161.982082,ethernet,eth1,37270,36326,35469,63192,83179
1580494161.982082,ethernet,eth1-vip,0,0,0,0,0
1580494161.982082,ethernet,eth2,12,12,12,12,12
1580494161.982082,ethernet,eth3,0,0,0,0,0
1580494762.605129,ethernet,eth0,16417,14603,14094,20833,39711
1580494762.605129,ethernet,eth0-vip,0,0,0,0,0
1580494762.605129,ethernet,eth1,34842,34643,90479,72338,83179
1580494762.605129,ethernet,eth1-vip,0,0,0,0,0
1580494762.605129,ethernet,eth2,12,12,12,12,12
1580494762.605129,ethernet,eth3,0,0,0,0,0
1580495363.179032,ethernet,eth0,8342,15021,13813,21460,39711
1580495363.179032,ethernet,eth0-vip,0,0,0,0,0
1580495363.179032,ethernet,eth1,33003,34795,89563,72041,83179
1580495363.179032,ethernet,eth1-vip,0,0,0,0,0
1580495363.179032,ethernet,eth2,13,12,12,12,12
1580495363.179032,ethernet,eth3,0,0,0,0,0
1580495963.737998,ethernet,eth0,9577,14532,14200,22145,39711
1580495963.737998,ethernet,eth0-vip,0,0,0,0,0
1580495963.737998,ethernet,eth1,35546,34027,34100,71823,83179
1580495963.737998,ethernet,eth1-vip,0,0,0,0,0
1580495963.737998,ethernet,eth2,13,12,12,12,12
1580495963.737998,ethernet,eth3,0,0,0,0,0
1580496564.370774,ethernet,eth0,14271,14334,68977,31867,39711
1580496564.370774,ethernet,eth0-vip,0,0,0,0,0
1580496564.370774,ethernet,eth1,30351,32128,87955,71436,83179
1580496564.370774,ethernet,eth1-vip,0,0,0,0,0
1580496564.370774,ethernet,eth2,13,12,12,12,12
1580496564.370774,ethernet,eth3,0,0,0,0,0
1580497164.965471,ethernet,eth0,16274,15407,13657,32401,39711
1580497164.965471,ethernet,eth0-vip,0,0,0,0,0
1580497164.965471,ethernet,eth1,33408,581264,87753,61784,83179
1580497164.965471,ethernet,eth1-vip,0,0,0,0,0
1580497164.965471,ethernet,eth2,12,12,12,12,12
1580497164.965471,ethernet,eth3,0,0,0,0,0
1580497765.469315,ethernet,eth0,10162,12797,13052,22988,39251
1580497765.469315,ethernet,eth0-vip,0,0,0,0,0
1580497765.469315,ethernet,eth1,36753,32572,33734,70660,82864
1580497765.469315,ethernet,eth1-vip,0,0,0,0,0
1580497765.469315,ethernet,eth2,13,13,12,12,12
1580497765.469315,ethernet,eth3,0,0,0,0,0
1580498366.068831,ethernet,eth0,16552,12967,13087,22825,39251
1580498366.068831,ethernet,eth0-vip,0,0,0,0,0
1580498366.068831,ethernet,eth1,32469,33460,88296,70253,82864
1580498366.068831,ethernet,eth1-vip,0,0,0,0,0
1580498366.068831,ethernet,eth2,13,12,12,12,12
1580498366.068831,ethernet,eth3,0,0,0,0,0
1580498966.698747,ethernet,eth0,7113,13848,69332,32070,39251
1580498966.698747,ethernet,eth0-vip,0,0,0,0,0
1580498966.698747,ethernet,eth1,34344,33941,33735,60943,82864
1580498966.698747,ethernet,eth1-vip,0,0,0,0,0
1580498966.698747,ethernet,eth2,12,12,12,12,12
1580498966.698747,ethernet,eth3,0,0,0,0,0
1580499567.34839,ethernet,eth0,7634,9454,12274,31814,39251
1580499567.34839,ethernet,eth0-vip,0,0,0,0,0
1580499567.34839,ethernet,eth1,29959,30500,86602,69738,82864
1580499567.34839,ethernet,eth1-vip,0,0,0,0,0
1580499567.34839,ethernet,eth2,13,13,12,12,12
1580499567.34839,ethernet,eth3,0,0,0,0,0
1580500168.017731,ethernet,eth0,19463,15620,11593,22144,39251
1580500168.017731,ethernet,eth0-vip,0,0,0,0,0
1580500168.017731,ethernet,eth1,61623,61429,96329,70587,82864
1580500168.017731,ethernet,eth1-vip,0,0,0,0,0
1580500168.017731,ethernet,eth2,12,12,12,12,12
1580500168.017731,ethernet,eth3,0,0,0,0,0
1580500768.590903,ethernet,eth0,16437,16723,16848,22676,39251
1580500768.590903,ethernet,eth0-vip,0,0,0,0,0
1580500768.590903,ethernet,eth1,62846,61130,115143,84309,82864
1580500768.590903,ethernet,eth1-vip,0,0,0,0,0
1580500768.590903,ethernet,eth2,13,12,12,12,12
1580500768.590903,ethernet,eth3,0,0,0,0,0
1580501369.198426,ethernet,eth0,16391,15833,71477,32385,39808
1580501369.198426,ethernet,eth0-vip,0,0,0,0,0
1580501369.198426,ethernet,eth1,60040,58295,112995,88421,83623
1580501369.198426,ethernet,eth1-vip,0,0,0,0,0
1580501369.198426,ethernet,eth2,13,13,12,12,12
1580501369.198426,ethernet,eth3,0,0,0,0,0
1580501969.712796,ethernet,eth0,14438,15211,15365,32777,39808
1580501969.712796,ethernet,eth0-vip,0,0,0,0,0
1580501969.712796,ethernet,eth1,52342,54685,109707,92065,83623
1580501969.712796,ethernet,eth1-vip,0,0,0,0,0
1580501969.712796,ethernet,eth2,13,12,12,12,12
1580501969.712796,ethernet,eth3,0,0,0,0,0
1580502570.33894,ethernet,eth0,15337,14321,14275,23631,39808
1580502570.33894,ethernet,eth0-vip,0,0,0,0,0
1580502570.33894,ethernet,eth1,56323,54955,108742,104570,83623
1580502570.33894,ethernet,eth1-vip,0,0,0,0,0
1580502570.33894,ethernet,eth2,12,12,12,12,12
1580502570.33894,ethernet,eth3,0,0,0,0,0
1580503170.945817,ethernet,eth0,12878,14481,14338,23899,39808
1580503170.945817,ethernet,eth0-vip,0,0,0,0,0
1580503170.945817,ethernet,eth1,52799,53695,107790,108064,83623
1580503170.945817,ethernet,eth1-vip,0,0,0,0,0
1580503170.945817,ethernet,eth2,12,12,12,12,12
1580503170.945817,ethernet,eth3,0,0,0,0,0
