TIME,dpStatusNetworkTransmitDataThroughputInterfaceType,dpStatusNetworkTransmitDataThroughputInterfaceName,dpStatusNetworkTransmitDataThroughputTenSecondsBits,dpStatusNetworkTransmitDataThroughputOneMinuteBits,dpStatusNetworkTransmitDataThroughputTenMinutesBits,dpStatusNetworkTransmitDataThroughputOneHourBits,dpStatusNetworkTransmitDataThroughputOneDayBits
1579898883.2908,ethernet,eth1-vip,0,0,0,0,0
1579898883.2908,ethernet,eth2,0,0,0,0,0
1579898883.2908,ethernet,eth3,0,0,0,0,0
1579899483.771334,ethernet,eth0,14394,14541,70816,34971,60051
1579899483.771334,ethernet,eth0-vip,0,0,0,0,0
1579899483.771334,ethernet,eth1,20803,17248,18283,36856,90407
1579899483.771334,ethernet,eth1-vip,0,0,0,0,0
1579899483.771334,ethernet,eth2,0,0,0,0,0
1579899483.771334,ethernet,eth3,0,0,0,0,0
1579900084.235618,ethernet,eth0,15538,14813,15504,34611,60051
1579900084.235618,ethernet,eth0-vip,0,0,0,0,0
1579900084.235618,ethernet,eth1,24491,21957,23615,37601,90407
1579900084.235618,ethernet,eth1-vip,0,0,0,0,0
1579900084.235618,ethernet,eth2,0,0,0,0,0
1579900084.235618,ethernet,eth3,0,0,0,0,0
1579900684.688587,ethernet,eth0,14053,13875,14615,34199,60051
1579900684.688587,ethernet,eth0-vip,0,0,0,0,0
1579900684.688587,ethernet,eth1,18971,23316,80734,38795,90407
1579900684.688587,ethernet,eth1-vip,0,0,0,0,0
1579900684.688587,ethernet,eth2,0,0,0,0,0
1579900684.688587,ethernet,eth3,0,0,0,0,0
1579901285.142719,ethernet,eth0,14552,13575,14067,24643,60051
1579901285.142719,ethernet,eth0-vip,0,0,0,0,0
1579901285.142719,ethernet,eth1,30438,25055,23894,39902,90407
1579901285.142719,ethernet,eth1-vip,0,0,0,0,0
1579901285.142719,ethernet,eth2,0,0,0,0,0
1579901285.142719,ethernet,eth3,0,0,0,0,0
1579901887.031548,ethernet,eth0,12411,12556,69158,33386,60051
1579901887.031548,ethernet,eth0-vip,0,0,0,0,0
1579901887.031548,ethernet,eth1,15923,19589,19776,40124,90407
1579901887.031548,ethernet,eth1-vip,0,0,0,0,0
1579901887.031548,ethernet,eth2,0,0,0,0,0
1579901887.031548,ethernet,eth3,0,0,0,0,0
1579902487.506841,ethernet,eth0,13137,12772,13692,32975,60051
1579902487.506841,ethernet,eth0-vip,0,0,0,0,0
1579902487.506841,ethernet,eth1,22171,21174,76912,40536,90407
1579902487.506841,ethernet,eth1-vip,0,0,0,0,0
1579902487.506841,ethernet,eth2,0,0,0,0,0
1579902487.506841,ethernet,eth3,0,0,0,0,0
1579903087.971712,ethernet,eth0,13713,13505,13455,23415,59743
1579903087.971712,ethernet,eth0-vip,0,0,0,0,0
1579903087.971712,ethernet,eth1,22652,23944,21034,40994,90050
1579903087.971712,ethernet,eth1-vip,0,0,0,0,0
1579903087.971712,ethernet,eth2,0,0,0,0,0
1579903087.971712,ethernet,eth3,0,0,0,0,0
1579903688.411124,ethernet,eth0,12793,13348,13587,23095,59743
1579903688.411124,ethernet,eth0-vip,0,0,0,0,0
1579903688.411124,ethernet,eth1,18985,23970,76719,49845,90050
1579903688.411124,ethernet,eth1-vip,0,0,0,0,0
1579903688.411124,ethernet,eth2,0,0,0,0,0
1579903688.411124,ethernet,eth3,0,0,0,0,0
1579904288.867196,ethernet,eth0,13332,13603,68554,32085,59743
1579904288.867196,ethernet,eth0-vip,0,0,0,0,0
1579904288.867196,ethernet,eth1,23068,23978,24401,40456,90050
1579904288.867196,ethernet,eth1-vip,0,0,0,0,0
1579904288.867196,ethernet,eth2,0,0,0,0,0
1579904288.867196,ethernet,eth3,0,0,0,0,0
1579904889.339989,ethernet,eth0,13740,12552,12765,31868,59743
1579904889.339989,ethernet,eth0-vip,0,0,0,0,0
1579904889.339989,ethernet,eth1,14323,13567,20742,39931,90050
1579904889.339989,ethernet,eth1-vip,0,0,0,0,0
1579904889.339989,ethernet,eth2,0,0,0,0,0
1579904889.339989,ethernet,eth3,0,0,0,0,0
1579905489.809395,ethernet,eth0,12411,12128,12819,22479,59743
1579905489.809395,ethernet,eth0-vip,0,0,0,0,0
1579905489.809395,ethernet,eth1,16028,15046,70478,48381,90050
1579905489.809395,ethernet,eth1-vip,0,0,0,0,0
1579905489.809395,ethernet,eth2,0,0,0,0,0
1579905489.809395,ethernet,eth3,0,0,0,0,0
1579906090.266233,ethernet,eth0,12602,12697,12257,22239,59743
1579906090.266233,ethernet,eth0-vip,0,0,0,0,0
1579906090.266233,ethernet,eth1,13837,14411,15727,38184,90050
1579906090.266233,ethernet,eth1-vip,0,0,0,0,0
1579906090.266233,ethernet,eth2,0,0,0,0,0
1579906090.266233,ethernet,eth3,0,0,0,0,0
1579906690.758799,ethernet,eth0,13212,12277,12445,22071,59859
1579906690.758799,ethernet,eth0-vip,0,0,0,0,0
1579906690.758799,ethernet,eth1,14628,14676,14618,37114,90609
1579906690.758799,ethernet,eth1-vip,0,0,0,0,0
1579906690.758799,ethernet,eth2,0,0,0,0,0
1579906690.758799,ethernet,eth3,0,0,0,0,0
1579907291.252022,ethernet,eth0,19042,17961,72146,31831,59859
1579907291.252022,ethernet,eth0-vip,0,0,0,0,0
1579907291.252022,ethernet,eth1,19692,18442,73863,36638,90609
1579907291.252022,ethernet,eth1-vip,0,0,0,0,0
1579907291.252022,ethernet,eth2,0,0,0,0,0
1579907291.252022,ethernet,eth3,0,0,0,0,0
1579907891.770328,ethernet,eth0,22391,20907,20517,23825,59859
1579907891.770328,ethernet,eth0-vip,0,0,0,0,0
1579907891.770328,ethernet,eth1,23566,28481,23684,36519,90609
1579907891.770328,ethernet,eth1-vip,0,0,0,0,0
1579907891.770328,ethernet,eth2,0,0,0,0,0
1579907891.770328,ethernet,eth3,0,0,0,0,0
1579908492.25054,ethernet,eth0,19548,18212,18275,24743,59859
1579908492.25054,ethernet,eth0-vip,0,0,0,0,0
1579908492.25054,ethernet,eth1,25179,26339,24194,37094,90609
1579908492.25054,ethernet,eth1-vip,0,0,0,0,0
1579908492.25054,ethernet,eth2,0,0,0,0,0
1579908492.25054,ethernet,eth3,0,0,0,0,0
1579909092.745322,ethernet,eth0,16995,14895,72078,34620,59859
1579909092.745322,ethernet,eth0-vip,0,0,0,0,0
1579909092.745322,ethernet,eth1,21600,20191,75263,37891,90609
1579909092.745322,ethernet,eth1-vip,0,0,0,0,0
1579909092.745322,ethernet,eth2,0,0,0,0,0
1579909092.745322,ethernet,eth3,0,0,0,0,0
1579909693.227786,ethernet,eth0,13101,12590,14339,34967,59859
1579909693.227786,ethernet,eth0-vip,0,0,0,0,0
1579909693.227786,ethernet,eth1,13072,15910,19197,38470,90609
1579909693.227786,ethernet,eth1-vip,0,0,0,0,0
1579909693.227786,ethernet,eth2,0,0,0,0,0
1579909693.227786,ethernet,eth3,0,0,0,0,0
1579910293.739999,ethernet,eth0,11911,10500,11530,34814,60602
1579910293.739999,ethernet,eth0-vip,0,0,0,0,0
1579910293.739999,ethernet,eth1,17156,14608,16052,38709,91412
1579910293.739999,ethernet,eth1-vip,0,0,0,0,0
1579910293.739999,ethernet,eth2,0,0,0,0,0
1579910293.739999,ethernet,eth3,0,0,0,0,0
1579910894.223096,ethernet,eth0,10316,9539,10507,24541,60602
1579910894.223096,ethernet,eth0-vip,0,0,0,0,0
1579910894.223096,ethernet,eth1,10786,12728,70661,38175,91412
1579910894.223096,ethernet,eth1-vip,0,0,0,0,0
1579910894.223096,ethernet,eth2,0,0,0,0,0
1579910894.223096,ethernet,eth3,0,0,0,0,0
1579911494.658878,ethernet,eth0,9920,8801,64944,31946,60602
1579911494.658878,ethernet,eth0-vip,0,0,0,0,0
1579911494.658878,ethernet,eth1,11339,13698,14234,36600,91412
1579911494.658878,ethernet,eth1-vip,0,0,0,0,0
1579911494.658878,ethernet,eth2,0,0,0,0,0
1579911494.658878,ethernet,eth3,0,0,0,0,0
1579912095.148687,ethernet,eth0,9322,8833,8790,30365,60602
1579912095.148687,ethernet,eth0-vip,0,0,0,0,0
1579912095.148687,ethernet,eth1,16865,15927,14057,34911,91412
1579912095.148687,ethernet,eth1-vip,0,0,0,0,0
1579912095.148687,ethernet,eth2,0,0,0,0,0
1579912095.148687,ethernet,eth3,0,0,0,0,0
1579912695.60608,ethernet,eth0,8276,7577,8358,19745,60602
1579912695.60608,ethernet,eth0-vip,0,0,0,0,0
1579912695.60608,ethernet,eth1,13946,14637,13527,24621,91412
1579912695.60608,ethernet,eth1-vip,0,0,0,0,0
1579912695.60608,ethernet,eth2,0,0,0,0,0
1579912695.60608,ethernet,eth3,0,0,0,0,0
1579913296.102524,ethernet,eth0,7848,6793,7322,18575,60602
1579913296.102524,ethernet,eth0-vip,0,0,0,0,0
1579913296.102524,ethernet,eth1,9318,12461,68166,32783,91412
1579913296.102524,ethernet,eth1-vip,0,0,0,0,0
1579913296.102524,ethernet,eth2,0,0,0,0,0
1579913296.102524,ethernet,eth3,0,0,0,0,0
1579913896.595281,ethernet,eth0,7292,7414,7005,17821,61077
1579913896.595281,ethernet,eth0-vip,0,0,0,0,0
1579913896.595281,ethernet,eth1,14441,11533,12555,32200,92013
1579913896.595281,ethernet,eth1-vip,0,0,0,0,0
1579913896.595281,ethernet,eth2,0,0,0,0,0
1579913896.595281,ethernet,eth3,0,0,0,0,0
1579914497.09456,ethernet,eth0,7093,6657,6560,17163,61077
1579914497.09456,ethernet,eth0-vip,0,0,0,0,0
1579914497.09456,ethernet,eth1,13985,11523,12309,22475,92013
1579914497.09456,ethernet,eth1-vip,0,0,0,0,0
1579914497.09456,ethernet,eth2,0,0,0,0,0
1579914497.09456,ethernet,eth3,0,0,0,0,0
1579915097.592188,ethernet,eth0,7021,5657,6314,7392,61077
1579915097.592188,ethernet,eth0-vip,0,0,0,0,0
1579915097.592188,ethernet,eth1,13149,11167,12165,22130,92013
1579915097.592188,ethernet,eth1-vip,0,0,0,0,0
1579915097.592188,ethernet,eth2,0,0,0,0,0
1579915097.592188,ethernet,eth3,0,0,0,0,0
1579915698.079604,ethernet,eth0,10069,9588,7122,7114,61077
1579915698.079604,ethernet,eth0-vip,0,0,0,0,0
1579915698.079604,ethernet,eth1,21681,15180,67782,31084,92013
1579915698.079604,ethernet,eth1-vip,0,0,0,0,0
1579915698.079604,ethernet,eth2,0,0,0,0,0
1579915698.079604,ethernet,eth3,0,0,0,0,0
1579916298.579689,ethernet,eth0,10216,8880,65146,16578,61077
1579916298.579689,ethernet,eth0-vip,0,0,0,0,0
1579916298.579689,ethernet,eth1,20290,15438,13892,31145,92013
1579916298.579689,ethernet,eth1-vip,0,0,0,0,0
1579916298.579689,ethernet,eth2,0,0,0,0,0
1579916298.579689,ethernet,eth3,0,0,0,0,0
1579916899.059897,ethernet,eth0,10341,9005,8650,16797,61077
1579916899.059897,ethernet,eth0-vip,0,0,0,0,0
1579916899.059897,ethernet,eth1,21303,14022,13676,22061,92013
1579916899.059897,ethernet,eth1-vip,0,0,0,0,0
1579916899.059897,ethernet,eth2,0,0,0,0,0
1579916899.059897,ethernet,eth3,0,0,0,0,0
1579917499.548356,ethernet,eth0,9913,8415,8699,17079,61088
1579917499.548356,ethernet,eth0-vip,0,0,0,0,0
1579917499.548356,ethernet,eth1,15495,11668,13679,22248,92169
1579917499.548356,ethernet,eth1-vip,0,0,0,0,0
1579917499.548356,ethernet,eth2,0,0,0,0,0
1579917499.548356,ethernet,eth3,0,0,0,0,0
1579918100.027829,ethernet,eth0,8085,8215,8501,17403,61088
1579918100.027829,ethernet,eth0-vip,0,0,0,0,0
1579918100.027829,ethernet,eth1,14246,14214,69221,31731,92169
1579918100.027829,ethernet,eth1-vip,0,0,0,0,0
1579918100.027829,ethernet,eth2,0,0,0,0,0
1579918100.027829,ethernet,eth3,0,0,0,0,0
1579918700.566796,ethernet,eth0,7081,6524,7195,17550,61088
1579918700.566796,ethernet,eth0-vip,0,0,0,0,0
1579918700.566796,ethernet,eth1,7983,7616,9461,31280,92169
1579918700.566796,ethernet,eth1-vip,0,0,0,0,0
1579918700.566796,ethernet,eth2,0,0,0,0,0
1579918700.566796,ethernet,eth3,0,0,0,0,0
1579919301.065706,ethernet,eth0,7329,6733,6563,17457,61088
1579919301.065706,ethernet,eth0-vip,0,0,0,0,0
1579919301.065706,ethernet,eth1,8880,9527,7770,21281,92169
1579919301.065706,ethernet,eth1-vip,0,0,0,0,0
1579919301.065706,ethernet,eth2,0,0,0,0,0
1579919301.065706,ethernet,eth3,0,0,0,0,0
1579919901.552591,ethernet,eth0,6648,6489,6451,7677,61088
1579919901.552591,ethernet,eth0-vip,0,0,0,0,0
1579919901.552591,ethernet,eth1,7417,7824,8472,20378,92169
1579919901.552591,ethernet,eth1-vip,0,0,0,0,0
1579919901.552591,ethernet,eth2,0,0,0,0,0
1579919901.552591,ethernet,eth3,0,0,0,0,0
1579920502.069367,ethernet,eth0,6375,6787,61954,16561,61088
1579920502.069367,ethernet,eth0-vip,0,0,0,0,0
1579920502.069367,ethernet,eth1,7398,7106,9890,19749,92169
1579920502.069367,ethernet,eth1-vip,0,0,0,0,0
1579920502.069367,ethernet,eth2,0,0,0,0,0
1579920502.069367,ethernet,eth3,0,0,0,0,0
1579921102.550907,ethernet,eth0,6996,6139,6094,16126,61147
1579921102.550907,ethernet,eth0-vip,0,0,0,0,0
1579921102.550907,ethernet,eth1,7896,7390,7287,18684,92128
1579921102.550907,ethernet,eth1-vip,0,0,0,0,0
1579921102.550907,ethernet,eth2,0,0,0,0,0
1579921102.550907,ethernet,eth3,0,0,0,0,0
1579921703.024967,ethernet,eth0,6122,6113,5956,15702,61147
1579921703.024967,ethernet,eth0-vip,0,0,0,0,0
1579921703.024967,ethernet,eth1,8047,7615,8382,8544,92128
1579921703.024967,ethernet,eth1-vip,0,0,0,0,0
1579921703.024967,ethernet,eth2,0,0,0,0,0
1579921703.024967,ethernet,eth3,0,0,0,0,0
1579922303.531164,ethernet,eth0,5330,4625,5665,15447,61147
1579922303.531164,ethernet,eth0-vip,0,0,0,0,0
1579922303.531164,ethernet,eth1,6399,7612,63145,17491,92128
1579922303.531164,ethernet,eth1-vip,0,0,0,0,0
1579922303.531164,ethernet,eth2,0,0,0,0,0
1579922303.531164,ethernet,eth3,0,0,0,0,0
1579922903.990651,ethernet,eth0,4691,4652,4653,15129,61147
1579922903.990651,ethernet,eth0-vip,0,0,0,0,0
1579922903.990651,ethernet,eth1,6202,6022,6944,17353,92128
1579922903.990651,ethernet,eth1-vip,0,0,0,0,0
1579922903.990651,ethernet,eth2,0,0,0,0,0
1579922903.990651,ethernet,eth3,0,0,0,0,0
1579923504.474383,ethernet,eth0,7810,4140,4724,14841,61147
1579923504.474383,ethernet,eth0-vip,0,0,0,0,0
1579923504.474383,ethernet,eth1,5705,5263,6856,17084,92128
1579923504.474383,ethernet,eth1-vip,0,0,0,0,0
1579923504.474383,ethernet,eth2,0,0,0,0,0
1579923504.474383,ethernet,eth3,0,0,0,0,0
1579924104.925646,ethernet,eth0,3433,3304,3395,5081,61147
1579924104.925646,ethernet,eth0-vip,0,0,0,0,0
1579924104.925646,ethernet,eth1,5335,5291,5594,16368,92128
1579924104.925646,ethernet,eth1-vip,0,0,0,0,0
1579924104.925646,ethernet,eth2,0,0,0,0,0
1579924104.925646,ethernet,eth3,0,0,0,0,0
1579924705.366843,ethernet,eth0,3958,3601,3332,4621,61192
1579924705.366843,ethernet,eth0-vip,0,0,0,0,0
1579924705.366843,ethernet,eth1,7513,6764,5535,16076,91998
1579924705.366843,ethernet,eth1-vip,0,0,0,0,0
1579924705.366843,ethernet,eth2,0,0,0,0,0
1579924705.366843,ethernet,eth3,0,0,0,0,0
1579925305.846494,ethernet,eth0,3741,3592,3518,4215,61192
1579925305.846494,ethernet,eth0-vip,0,0,0,0,0
1579925305.846494,ethernet,eth1,4628,5401,6538,15769,91998
1579925305.846494,ethernet,eth1-vip,0,0,0,0,0
1579925305.846494,ethernet,eth2,0,0,0,0,0
1579925305.846494,ethernet,eth3,0,0,0,0,0
1579925906.317495,ethernet,eth0,4208,3864,3555,3863,61192
1579925906.317495,ethernet,eth0-vip,0,0,0,0,0
1579925906.317495,ethernet,eth1,6840,6980,6492,6327,91998
1579925906.317495,ethernet,eth1-vip,0,0,0,0,0
1579925906.317495,ethernet,eth2,0,0,0,0,0
1579925906.317495,ethernet,eth3,0,0,0,0,0
1579926506.769501,ethernet,eth0,4027,3894,3737,3710,61192
1579926506.769501,ethernet,eth0-vip,0,0,0,0,0
1579926506.769501,ethernet,eth1,10289,8429,7804,6470,91998
1579926506.769501,ethernet,eth1-vip,0,0,0,0,0
1579926506.769501,ethernet,eth2,0,0,0,0,0
1579926506.769501,ethernet,eth3,0,0,0,0,0
1579927107.244409,ethernet,eth0,4189,4031,4327,3644,61192
1579927107.244409,ethernet,eth0-vip,0,0,0,0,0
1579927107.244409,ethernet,eth1,10637,8290,65667,16272,91998
1579927107.244409,ethernet,eth1-vip,0,0,0,0,0
1579927107.244409,ethernet,eth2,0,0,0,0,0
1579927107.244409,ethernet,eth3,0,0,0,0,0
1579927707.732205,ethernet,eth0,4588,4538,59898,13061,61192
1579927707.732205,ethernet,eth0-vip,0,0,0,0,0
1579927707.732205,ethernet,eth1,12008,9511,10224,17043,91998
1579927707.732205,ethernet,eth1-vip,0,0,0,0,0
1579927707.732205,ethernet,eth2,0,0,0,0,0
1579927707.732205,ethernet,eth3,0,0,0,0,0
1579928309.990065,ethernet,eth0,5526,4641,4360,13233,61177
1579928309.990065,ethernet,eth0-vip,0,0,0,0,0
1579928309.990065,ethernet,eth1,8325,13252,10967,17949,92043
1579928309.990065,ethernet,eth1-vip,0,0,0,0,0
1579928309.990065,ethernet,eth2,0,0,0,0,0
1579928309.990065,ethernet,eth3,0,0,0,0,0
1579928910.454591,ethernet,eth0,5308,5352,4792,13445,61177
1579928910.454591,ethernet,eth0-vip,0,0,0,0,0
1579928910.454591,ethernet,eth1,12997,9494,11034,18698,92043
1579928910.454591,ethernet,eth1-vip,0,0,0,0,0
1579928910.454591,ethernet,eth2,0,0,0,0,0
1579928910.454591,ethernet,eth3,0,0,0,0,0
