TIME,dpStatusNetworkTransmitDataThroughputInterfaceType,dpStatusNetworkTransmitDataThroughputInterfaceName,dpStatusNetworkTransmitDataThroughputTenSecondsBits,dpStatusNetworkTransmitDataThroughputOneMinuteBits,dpStatusNetworkTransmitDataThroughputTenMinutesBits,dpStatusNetworkTransmitDataThroughputOneHourBits,dpStatusNetworkTransmitDataThroughputOneDayBits
1581174081.128714,ethernet,eth1-vip,0,0,0,0,0
1581174081.128714,ethernet,eth2,0,0,0,0,0
1581174081.128714,ethernet,eth3,0,0,0,0,0
1581174681.604369,ethernet,eth0,14271,13722,14055,33195,30756
1581174681.604369,ethernet,eth0-vip,0,0,0,0,0
1581174681.604369,ethernet,eth1,14821,14169,14525,35738,36274
1581174681.604369,ethernet,eth1-vip,0,0,0,0,0
1581174681.604369,ethernet,eth2,0,0,0,0,0
1581174681.604369,ethernet,eth3,0,0,0,0,0
1581175282.102505,ethernet,eth0,14099,13661,14128,23791,30756
1581175282.102505,ethernet,eth0-vip,0,0,0,0,0
1581175282.102505,ethernet,eth1,13741,14296,14924,34918,36274
1581175282.102505,ethernet,eth1-vip,0,0,0,0,0
1581175282.102505,ethernet,eth2,0,0,0,0,0
1581175282.102505,ethernet,eth3,0,0,0,0,0
1581175882.617542,ethernet,eth0,13714,14552,69520,32904,30756
1581175882.617542,ethernet,eth0-vip,0,0,0,0,0
1581175882.617542,ethernet,eth1,14319,14762,14595,24956,36274
1581175882.617542,ethernet,eth1-vip,0,0,0,0,0
1581175882.617542,ethernet,eth2,0,0,0,0,0
1581175882.617542,ethernet,eth3,0,0,0,0,0
1581176483.170163,ethernet,eth0,14167,13903,14179,32827,30756
1581176483.170163,ethernet,eth0-vip,0,0,0,0,0
1581176483.170163,ethernet,eth1,14527,14832,70235,33563,36274
1581176483.170163,ethernet,eth1-vip,0,0,0,0,0
1581176483.170163,ethernet,eth2,0,0,0,0,0
1581176483.170163,ethernet,eth3,0,0,0,0,0
1581177083.62013,ethernet,eth0,15767,15203,14680,32849,30756
1581177083.62013,ethernet,eth0-vip,0,0,0,0,0
1581177083.62013,ethernet,eth1,14950,16397,15393,33431,36274
1581177083.62013,ethernet,eth1-vip,0,0,0,0,0
1581177083.62013,ethernet,eth2,0,0,0,0,0
1581177083.62013,ethernet,eth3,0,0,0,0,0
1581177684.111574,ethernet,eth0,13190,13657,15286,23641,30756
1581177684.111574,ethernet,eth0-vip,0,0,0,0,0
1581177684.111574,ethernet,eth1,12788,14161,15554,33457,36274
1581177684.111574,ethernet,eth1-vip,0,0,0,0,0
1581177684.111574,ethernet,eth2,0,0,0,0,0
1581177684.111574,ethernet,eth3,0,0,0,0,0
1581178284.598391,ethernet,eth0,14771,14766,70277,32981,29867
1581178284.598391,ethernet,eth0-vip,0,0,0,0,0
1581178284.598391,ethernet,eth1,15078,15307,15639,24363,34958
1581178284.598391,ethernet,eth1-vip,0,0,0,0,0
1581178284.598391,ethernet,eth2,0,0,0,0,0
1581178284.598391,ethernet,eth3,0,0,0,0,0
1581178885.077573,ethernet,eth0,14460,15181,15270,33179,29867
1581178885.077573,ethernet,eth0-vip,0,0,0,0,0
1581178885.077573,ethernet,eth1,13806,14754,71099,33741,34958
1581178885.077573,ethernet,eth1-vip,0,0,0,0,0
1581178885.077573,ethernet,eth2,0,0,0,0,0
1581178885.077573,ethernet,eth3,0,0,0,0,0
1581179485.456027,ethernet,eth0,13195,14653,15221,24145,29867
1581179485.456027,ethernet,eth0-vip,0,0,0,0,0
1581179485.456027,ethernet,eth1,12838,14807,15127,33854,34958
1581179485.456027,ethernet,eth1-vip,0,0,0,0,0
1581179485.456027,ethernet,eth2,0,0,0,0,0
1581179485.456027,ethernet,eth3,0,0,0,0,0
1581180085.91481,ethernet,eth0,14789,14365,15103,24277,29867
1581180085.91481,ethernet,eth0-vip,0,0,0,0,0
1581180085.91481,ethernet,eth1,19741,16828,16262,24752,34958
1581180085.91481,ethernet,eth1-vip,0,0,0,0,0
1581180085.91481,ethernet,eth2,0,0,0,0,0
1581180085.91481,ethernet,eth3,0,0,0,0,0
1581180686.371977,ethernet,eth0,13222,14350,70420,33583,29867
1581180686.371977,ethernet,eth0-vip,0,0,0,0,0
1581180686.371977,ethernet,eth1,21292,20028,73980,34553,34958
1581180686.371977,ethernet,eth1-vip,0,0,0,0,0
1581180686.371977,ethernet,eth2,0,0,0,0,0
1581180686.371977,ethernet,eth3,0,0,0,0,0
1581181286.855467,ethernet,eth0,16354,15451,15451,33592,29867
1581181286.855467,ethernet,eth0-vip,0,0,0,0,0
1581181286.855467,ethernet,eth1,14833,19405,19728,35210,34958
1581181286.855467,ethernet,eth1-vip,0,0,0,0,0
1581181286.855467,ethernet,eth2,0,0,0,0,0
1581181286.855467,ethernet,eth3,0,0,0,0,0
1581181887.337397,ethernet,eth0,15770,16257,16017,24577,28636
1581181887.337397,ethernet,eth0-vip,0,0,0,0,0
1581181887.337397,ethernet,eth1,16114,21283,20298,35974,34138
1581181887.337397,ethernet,eth1-vip,0,0,0,0,0
1581181887.337397,ethernet,eth2,0,0,0,0,0
1581181887.337397,ethernet,eth3,0,0,0,0,0
1581182487.831333,ethernet,eth0,14174,14985,70729,24592,28636
1581182487.831333,ethernet,eth0-vip,0,0,0,0,0
1581182487.831333,ethernet,eth1,14703,20481,74376,36548,34138
1581182487.831333,ethernet,eth1-vip,0,0,0,0,0
1581182487.831333,ethernet,eth2,0,0,0,0,0
1581182487.831333,ethernet,eth3,0,0,0,0,0
1581183088.307644,ethernet,eth0,15910,17029,16292,33952,28636
1581183088.307644,ethernet,eth0-vip,0,0,0,0,0
1581183088.307644,ethernet,eth1,16252,20220,20548,37412,34138
1581183088.307644,ethernet,eth1-vip,0,0,0,0,0
1581183088.307644,ethernet,eth2,0,0,0,0,0
1581183088.307644,ethernet,eth3,0,0,0,0,0
1581183688.726655,ethernet,eth0,14705,15277,16082,34157,28636
1581183688.726655,ethernet,eth0-vip,0,0,0,0,0
1581183688.726655,ethernet,eth1,18390,19503,20424,38164,34138
1581183688.726655,ethernet,eth1-vip,0,0,0,0,0
1581183688.726655,ethernet,eth2,0,0,0,0,0
1581183688.726655,ethernet,eth3,0,0,0,0,0
1581184289.213785,ethernet,eth0,15973,17259,17335,25240,28636
1581184289.213785,ethernet,eth0-vip,0,0,0,0,0
1581184289.213785,ethernet,eth1,22005,20650,77417,38674,34138
1581184289.213785,ethernet,eth1-vip,0,0,0,0,0
1581184289.213785,ethernet,eth2,0,0,0,0,0
1581184289.213785,ethernet,eth3,0,0,0,0,0
1581184889.69888,ethernet,eth0,17046,16949,72211,34757,28636
1581184889.69888,ethernet,eth0-vip,0,0,0,0,0
1581184889.69888,ethernet,eth1,23217,20491,20603,38894,34138
1581184889.69888,ethernet,eth1-vip,0,0,0,0,0
1581184889.69888,ethernet,eth2,0,0,0,0,0
1581184889.69888,ethernet,eth3,0,0,0,0,0
1581185490.101298,ethernet,eth0,17250,17335,17125,34936,27890
1581185490.101298,ethernet,eth0-vip,0,0,0,0,0
1581185490.101298,ethernet,eth1,18217,22013,76509,39068,33577
1581185490.101298,ethernet,eth1-vip,0,0,0,0,0
1581185490.101298,ethernet,eth2,0,0,0,0,0
1581185490.101298,ethernet,eth3,0,0,0,0,0
1581186090.578066,ethernet,eth0,16844,16832,17707,35304,27890
1581186090.578066,ethernet,eth0-vip,0,0,0,0,0
1581186090.578066,ethernet,eth1,19543,20479,21833,39461,33577
1581186090.578066,ethernet,eth1-vip,0,0,0,0,0
1581186090.578066,ethernet,eth2,0,0,0,0,0
1581186090.578066,ethernet,eth3,0,0,0,0,0
1581186691.080103,ethernet,eth0,15775,16785,72245,35453,27890
1581186691.080103,ethernet,eth0-vip,0,0,0,0,0
1581186691.080103,ethernet,eth1,20955,20913,21587,39654,33577
1581186691.080103,ethernet,eth1-vip,0,0,0,0,0
1581186691.080103,ethernet,eth2,0,0,0,0,0
1581186691.080103,ethernet,eth3,0,0,0,0,0
1581187291.581548,ethernet,eth0,17015,17889,17430,35630,27890
1581187291.581548,ethernet,eth0-vip,0,0,0,0,0
1581187291.581548,ethernet,eth1,22686,22711,77699,49206,33577
1581187291.581548,ethernet,eth1-vip,0,0,0,0,0
1581187291.581548,ethernet,eth2,0,0,0,0,0
1581187291.581548,ethernet,eth3,0,0,0,0,0
1581187892.05726,ethernet,eth0,15706,16283,16875,35678,27890
1581187892.05726,ethernet,eth0-vip,0,0,0,0,0
1581187892.05726,ethernet,eth1,14893,18595,20934,40003,33577
1581187892.05726,ethernet,eth1-vip,0,0,0,0,0
1581187892.05726,ethernet,eth2,0,0,0,0,0
1581187892.05726,ethernet,eth3,0,0,0,0,0
1581188492.524979,ethernet,eth0,18064,17505,72332,35608,27890
1581188492.524979,ethernet,eth0-vip,0,0,0,0,0
1581188492.524979,ethernet,eth1,20760,18188,18374,39580,33577
1581188492.524979,ethernet,eth1-vip,0,0,0,0,0
1581188492.524979,ethernet,eth2,0,0,0,0,0
1581188492.524979,ethernet,eth3,0,0,0,0,0
1581189093.051373,ethernet,eth0,15447,15753,16372,35545,27617
1581189093.051373,ethernet,eth0-vip,0,0,0,0,0
1581189093.051373,ethernet,eth1,15254,16202,73139,48313,33756
1581189093.051373,ethernet,eth1-vip,0,0,0,0,0
1581189093.051373,ethernet,eth2,0,0,0,0,0
1581189093.051373,ethernet,eth3,0,0,0,0,0
1581189693.495549,ethernet,eth0,16047,18609,16583,35296,27617
1581189693.495549,ethernet,eth0-vip,0,0,0,0,0
1581189693.495549,ethernet,eth1,16577,17491,17665,38403,33756
1581189693.495549,ethernet,eth1-vip,0,0,0,0,0
1581189693.495549,ethernet,eth2,0,0,0,0,0
1581189693.495549,ethernet,eth3,0,0,0,0,0
1581190293.942852,ethernet,eth0,16893,15902,15734,25931,27617
1581190293.942852,ethernet,eth0-vip,0,0,0,0,0
1581190293.942852,ethernet,eth1,16276,15901,15908,37509,33756
1581190293.942852,ethernet,eth1-vip,0,0,0,0,0
1581190293.942852,ethernet,eth2,0,0,0,0,0
1581190293.942852,ethernet,eth3,0,0,0,0,0
1581190894.422296,ethernet,eth0,15920,15830,71024,34877,27617
1581190894.422296,ethernet,eth0-vip,0,0,0,0,0
1581190894.422296,ethernet,eth1,15290,16030,71602,36486,33756
1581190894.422296,ethernet,eth1-vip,0,0,0,0,0
1581190894.422296,ethernet,eth2,0,0,0,0,0
1581190894.422296,ethernet,eth3,0,0,0,0,0
1581191494.900074,ethernet,eth0,13954,14304,15236,34602,27617
1581191494.900074,ethernet,eth0-vip,0,0,0,0,0
1581191494.900074,ethernet,eth1,13860,14211,16234,35544,33756
1581191494.900074,ethernet,eth1-vip,0,0,0,0,0
1581191494.900074,ethernet,eth2,0,0,0,0,0
1581191494.900074,ethernet,eth3,0,0,0,0,0
1581192095.335789,ethernet,eth0,13743,14086,14438,24998,27617
1581192095.335789,ethernet,eth0-vip,0,0,0,0,0
1581192095.335789,ethernet,eth1,13403,13938,14856,35019,33756
1581192095.335789,ethernet,eth1-vip,0,0,0,0,0
1581192095.335789,ethernet,eth2,0,0,0,0,0
1581192095.335789,ethernet,eth3,0,0,0,0,0
1581192695.806636,ethernet,eth0,15511,568937,69772,24586,27057
1581192695.806636,ethernet,eth0-vip,0,0,0,0,0
1581192695.806636,ethernet,eth1,21032,19956,15843,25298,32790
1581192695.806636,ethernet,eth1-vip,0,0,0,0,0
1581192695.806636,ethernet,eth2,0,0,0,0,0
1581192695.806636,ethernet,eth3,0,0,0,0,0
1581193296.290766,ethernet,eth0,14184,14290,13791,33457,27057
1581193296.290766,ethernet,eth0-vip,0,0,0,0,0
1581193296.290766,ethernet,eth1,16677,14318,71977,34490,32790
1581193296.290766,ethernet,eth1-vip,0,0,0,0,0
1581193296.290766,ethernet,eth2,0,0,0,0,0
1581193296.290766,ethernet,eth3,0,0,0,0,0
1581193896.783389,ethernet,eth0,13430,12727,13037,32986,27057
1581193896.783389,ethernet,eth0-vip,0,0,0,0,0
1581193896.783389,ethernet,eth1,13091,12653,13650,34120,32790
1581193896.783389,ethernet,eth1-vip,0,0,0,0,0
1581193896.783389,ethernet,eth2,0,0,0,0,0
1581193896.783389,ethernet,eth3,0,0,0,0,0
1581194497.281347,ethernet,eth0,13310,12942,12136,23162,27057
1581194497.281347,ethernet,eth0-vip,0,0,0,0,0
1581194497.281347,ethernet,eth1,12794,13538,12968,24354,32790
1581194497.281347,ethernet,eth1-vip,0,0,0,0,0
1581194497.281347,ethernet,eth2,0,0,0,0,0
1581194497.281347,ethernet,eth3,0,0,0,0,0
1581195097.750476,ethernet,eth0,13628,13114,12944,22722,27057
1581195097.750476,ethernet,eth0-vip,0,0,0,0,0
1581195097.750476,ethernet,eth1,13813,569047,69571,23940,32790
1581195097.750476,ethernet,eth1-vip,0,0,0,0,0
1581195097.750476,ethernet,eth2,0,0,0,0,0
1581195097.750476,ethernet,eth3,0,0,0,0,0
1581195698.185407,ethernet,eth0,12059,12377,67706,31640,27057
1581195698.185407,ethernet,eth0-vip,0,0,0,0,0
1581195698.185407,ethernet,eth1,13850,13350,13491,32964,32790
1581195698.185407,ethernet,eth1-vip,0,0,0,0,0
1581195698.185407,ethernet,eth2,0,0,0,0,0
1581195698.185407,ethernet,eth3,0,0,0,0,0
1581196298.671179,ethernet,eth0,12741,12029,12051,31271,26899
1581196298.671179,ethernet,eth0-vip,0,0,0,0,0
1581196298.671179,ethernet,eth1,16969,18033,14723,32781,32579
1581196298.671179,ethernet,eth1-vip,0,0,0,0,0
1581196298.671179,ethernet,eth2,0,0,0,0,0
1581196298.671179,ethernet,eth3,0,0,0,0,0
1581196899.143186,ethernet,eth0,10779,11188,11777,21690,26899
1581196899.143186,ethernet,eth0-vip,0,0,0,0,0
1581196899.143186,ethernet,eth1,11916,16873,16862,23463,32579
1581196899.143186,ethernet,eth1-vip,0,0,0,0,0
1581196899.143186,ethernet,eth2,0,0,0,0,0
1581196899.143186,ethernet,eth3,0,0,0,0,0
1581197499.617581,ethernet,eth0,10384,10543,11118,21364,26899
1581197499.617581,ethernet,eth0-vip,0,0,0,0,0
1581197499.617581,ethernet,eth1,17589,16731,71549,33122,32579
1581197499.617581,ethernet,eth1-vip,0,0,0,0,0
1581197499.617581,ethernet,eth2,0,0,0,0,0
1581197499.617581,ethernet,eth3,0,0,0,0,0
1581198100.025985,ethernet,eth0,11459,11021,11122,21176,26899
1581198100.025985,ethernet,eth0-vip,0,0,0,0,0
1581198100.025985,ethernet,eth1,17914,16428,15684,33523,32579
1581198100.025985,ethernet,eth1-vip,0,0,0,0,0
1581198100.025985,ethernet,eth2,0,0,0,0,0
1581198100.025985,ethernet,eth3,0,0,0,0,0
1581198700.541486,ethernet,eth0,10448,10918,66380,30116,26899
1581198700.541486,ethernet,eth0-vip,0,0,0,0,0
1581198700.541486,ethernet,eth1,22868,17035,15886,33929,32579
1581198700.541486,ethernet,eth1-vip,0,0,0,0,0
1581198700.541486,ethernet,eth2,0,0,0,0,0
1581198700.541486,ethernet,eth3,0,0,0,0,0
1581199300.981224,ethernet,eth0,10695,10293,11163,20657,26899
1581199300.981224,ethernet,eth0-vip,0,0,0,0,0
1581199300.981224,ethernet,eth1,16806,16955,16892,25148,32579
1581199300.981224,ethernet,eth1-vip,0,0,0,0,0
1581199300.981224,ethernet,eth2,0,0,0,0,0
1581199300.981224,ethernet,eth3,0,0,0,0,0
1581199901.466214,ethernet,eth0,16247,10338,10306,20381,26403
1581199901.466214,ethernet,eth0-vip,0,0,0,0,0
1581199901.466214,ethernet,eth1,26772,17504,70958,34677,32504
1581199901.466214,ethernet,eth1-vip,0,0,0,0,0
1581199901.466214,ethernet,eth2,0,0,0,0,0
1581199901.466214,ethernet,eth3,0,0,0,0,0
1581200501.964547,ethernet,eth0,13545,11114,10773,20146,26403
1581200501.964547,ethernet,eth0-vip,0,0,0,0,0
1581200501.964547,ethernet,eth1,14510,15623,16088,34509,32504
1581200501.964547,ethernet,eth1-vip,0,0,0,0,0
1581200501.964547,ethernet,eth2,0,0,0,0,0
1581200501.964547,ethernet,eth3,0,0,0,0,0
1581201102.379695,ethernet,eth0,10443,9958,10756,20101,26403
1581201102.379695,ethernet,eth0-vip,0,0,0,0,0
1581201102.379695,ethernet,eth1,11954,11156,11721,24671,32504
1581201102.379695,ethernet,eth1-vip,0,0,0,0,0
1581201102.379695,ethernet,eth2,0,0,0,0,0
1581201102.379695,ethernet,eth3,0,0,0,0,0
1581201702.864941,ethernet,eth0,8957,9545,65331,29169,26403
1581201702.864941,ethernet,eth0-vip,0,0,0,0,0
1581201702.864941,ethernet,eth1,10308,10549,10819,23933,32504
1581201702.864941,ethernet,eth1-vip,0,0,0,0,0
1581201702.864941,ethernet,eth2,0,0,0,0,0
1581201702.864941,ethernet,eth3,0,0,0,0,0
1581202303.369026,ethernet,eth0,10413,10641,10309,19781,26403
1581202303.369026,ethernet,eth0-vip,0,0,0,0,0
1581202303.369026,ethernet,eth1,11498,11312,67341,32414,32504
1581202303.369026,ethernet,eth1-vip,0,0,0,0,0
1581202303.369026,ethernet,eth2,0,0,0,0,0
1581202303.369026,ethernet,eth3,0,0,0,0,0
1581202903.876775,ethernet,eth0,10028,9126,9630,19556,26403
1581202903.876775,ethernet,eth0-vip,0,0,0,0,0
1581202903.876775,ethernet,eth1,12092,10721,10870,31490,32504
1581202903.876775,ethernet,eth1-vip,0,0,0,0,0
1581202903.876775,ethernet,eth2,0,0,0,0,0
1581202903.876775,ethernet,eth3,0,0,0,0,0
1581203504.332677,ethernet,eth0,9469,9820,10210,19493,26320
1581203504.332677,ethernet,eth0-vip,0,0,0,0,0
1581203504.332677,ethernet,eth1,10678,10741,11831,21562,32393
1581203504.332677,ethernet,eth1-vip,0,0,0,0,0
1581203504.332677,ethernet,eth2,0,0,0,0,0
1581203504.332677,ethernet,eth3,0,0,0,0,0
1581204104.838244,ethernet,eth0,8312,8580,9160,19316,26320
1581204104.838244,ethernet,eth0-vip,0,0,0,0,0
1581204104.838244,ethernet,eth1,10041,9635,10539,20746,32393
1581204104.838244,ethernet,eth1-vip,0,0,0,0,0
1581204104.838244,ethernet,eth2,0,0,0,0,0
1581204104.838244,ethernet,eth3,0,0,0,0,0
1581204705.334605,ethernet,eth0,9202,9486,9178,18991,26320
1581204705.334605,ethernet,eth0-vip,0,0,0,0,0
1581204705.334605,ethernet,eth1,13990,11148,10374,20323,32393
1581204705.334605,ethernet,eth1-vip,0,0,0,0,0
1581204705.334605,ethernet,eth2,0,0,0,0,0
1581204705.334605,ethernet,eth3,0,0,0,0,0
1581205305.787471,ethernet,eth0,7954,7905,64057,18805,26320
1581205305.787471,ethernet,eth0-vip,0,0,0,0,0
1581205305.787471,ethernet,eth1,9874,9931,65508,29439,32393
1581205305.787471,ethernet,eth1-vip,0,0,0,0,0
1581205305.787471,ethernet,eth2,0,0,0,0,0
1581205305.787471,ethernet,eth3,0,0,0,0,0
1581205906.244415,ethernet,eth0,5839,8156,7895,18439,26320
1581205906.244415,ethernet,eth0-vip,0,0,0,0,0
1581205906.244415,ethernet,eth1,7606,10324,9888,19908,32393
1581205906.244415,ethernet,eth1-vip,0,0,0,0,0
1581205906.244415,ethernet,eth2,0,0,0,0,0
1581205906.244415,ethernet,eth3,0,0,0,0,0
1581206506.727356,ethernet,eth0,7313,7349,7384,18053,26320
1581206506.727356,ethernet,eth0-vip,0,0,0,0,0
1581206506.727356,ethernet,eth1,9182,8360,8478,19523,32393
1581206506.727356,ethernet,eth1-vip,0,0,0,0,0
1581206506.727356,ethernet,eth2,0,0,0,0,0
1581206506.727356,ethernet,eth3,0,0,0,0,0
1581207107.22291,ethernet,eth0,6212,6483,7150,17594,26254
1581207107.22291,ethernet,eth0-vip,0,0,0,0,0
1581207107.22291,ethernet,eth1,7740,7733,8920,19064,31789
1581207107.22291,ethernet,eth1-vip,0,0,0,0,0
1581207107.22291,ethernet,eth2,0,0,0,0,0
1581207107.22291,ethernet,eth3,0,0,0,0,0
1581207707.714532,ethernet,eth0,6189,6603,6383,17086,26254
1581207707.714532,ethernet,eth0-vip,0,0,0,0,0
1581207707.714532,ethernet,eth1,9346,7571,8093,18614,31789
1581207707.714532,ethernet,eth1-vip,0,0,0,0,0
1581207707.714532,ethernet,eth2,0,0,0,0,0
1581207707.714532,ethernet,eth3,0,0,0,0,0
1581208308.191184,ethernet,eth0,5448,5750,6068,16599,26254
1581208308.191184,ethernet,eth0-vip,0,0,0,0,0
1581208308.191184,ethernet,eth1,13243,13192,11115,18606,31789
1581208308.191184,ethernet,eth1-vip,0,0,0,0,0
1581208308.191184,ethernet,eth2,0,0,0,0,0
1581208308.191184,ethernet,eth3,0,0,0,0,0
1581208908.60041,ethernet,eth0,5565,5593,5587,6827,26254
1581208908.60041,ethernet,eth0-vip,0,0,0,0,0
1581208908.60041,ethernet,eth1,8164,7357,65186,18692,31789
1581208908.60041,ethernet,eth1-vip,0,0,0,0,0
1581208908.60041,ethernet,eth2,0,0,0,0,0
1581208908.60041,ethernet,eth3,0,0,0,0,0
1581209509.046058,ethernet,eth0,6233,6410,5530,6420,26254
1581209509.046058,ethernet,eth0-vip,0,0,0,0,0
1581209509.046058,ethernet,eth1,7883,9021,7877,18359,31789
1581209509.046058,ethernet,eth1-vip,0,0,0,0,0
1581209509.046058,ethernet,eth2,0,0,0,0,0
1581209509.046058,ethernet,eth3,0,0,0,0,0
1581210109.530881,ethernet,eth0,4576,4430,60959,15362,26254
1581210109.530881,ethernet,eth0-vip,0,0,0,0,0
1581210109.530881,ethernet,eth1,5540,5817,7005,18103,31789
1581210109.530881,ethernet,eth1-vip,0,0,0,0,0
1581210109.530881,ethernet,eth2,0,0,0,0,0
1581210109.530881,ethernet,eth3,0,0,0,0,0
1581210709.921092,ethernet,eth0,7791,5557,4549,14916,26224
1581210709.921092,ethernet,eth0-vip,0,0,0,0,0
1581210709.921092,ethernet,eth1,8053,6979,6412,17688,31660
1581210709.921092,ethernet,eth1-vip,0,0,0,0,0
1581210709.921092,ethernet,eth2,0,0,0,0,0
1581210709.921092,ethernet,eth3,0,0,0,0,0
1581211310.398335,ethernet,eth0,11483,11134,6527,14705,26224
1581211310.398335,ethernet,eth0-vip,0,0,0,0,0
1581211310.398335,ethernet,eth1,10864,11133,8269,17522,31660
1581211310.398335,ethernet,eth1-vip,0,0,0,0,0
1581211310.398335,ethernet,eth2,0,0,0,0,0
1581211310.398335,ethernet,eth3,0,0,0,0,0
1581211910.87843,ethernet,eth0,9938,10817,11243,15554,26224
1581211910.87843,ethernet,eth0-vip,0,0,0,0,0
1581211910.87843,ethernet,eth1,15010,15507,12200,17703,31660
1581211910.87843,ethernet,eth1-vip,0,0,0,0,0
1581211910.87843,ethernet,eth2,0,0,0,0,0
1581211910.87843,ethernet,eth3,0,0,0,0,0
1581212511.353932,ethernet,eth0,9948,10449,10595,16389,26224
1581212511.353932,ethernet,eth0-vip,0,0,0,0,0
1581212511.353932,ethernet,eth1,17131,15589,69678,18314,31660
1581212511.353932,ethernet,eth1-vip,0,0,0,0,0
1581212511.353932,ethernet,eth2,0,0,0,0,0
1581212511.353932,ethernet,eth3,0,0,0,0,0
1581213111.837065,ethernet,eth0,10834,10723,11077,17311,26224
1581213111.837065,ethernet,eth0-vip,0,0,0,0,0
1581213111.837065,ethernet,eth1,17301,15346,15243,19542,31660
1581213111.837065,ethernet,eth1-vip,0,0,0,0,0
1581213111.837065,ethernet,eth2,0,0,0,0,0
1581213111.837065,ethernet,eth3,0,0,0,0,0
1581213712.28898,ethernet,eth0,9411,10187,66287,8923,26224
1581213712.28898,ethernet,eth0-vip,0,0,0,0,0
1581213712.28898,ethernet,eth1,14510,14009,14991,20836,31660
1581213712.28898,ethernet,eth1-vip,0,0,0,0,0
1581213712.28898,ethernet,eth2,0,0,0,0,0
1581213712.28898,ethernet,eth3,0,0,0,0,0
1581214312.812953,ethernet,eth0,7063,6289,8983,19042,26193
1581214312.812953,ethernet,eth0-vip,0,0,0,0,0
1581214312.812953,ethernet,eth1,13429,11038,13744,22170,31665
1581214312.812953,ethernet,eth1-vip,0,0,0,0,0
1581214312.812953,ethernet,eth2,0,0,0,0,0
1581214312.812953,ethernet,eth3,0,0,0,0,0
1581214913.27252,ethernet,eth0,6736,6738,7015,19353,26193
1581214913.27252,ethernet,eth0-vip,0,0,0,0,0
1581214913.27252,ethernet,eth1,12820,11760,67449,32207,31665
1581214913.27252,ethernet,eth1-vip,0,0,0,0,0
1581214913.27252,ethernet,eth2,0,0,0,0,0
1581214913.27252,ethernet,eth3,0,0,0,0,0
1581215513.717971,ethernet,eth0,7356,6917,6620,18592,26193
1581215513.717971,ethernet,eth0-vip,0,0,0,0,0
1581215513.717971,ethernet,eth1,8044,12326,11780,32284,31665
1581215513.717971,ethernet,eth1-vip,0,0,0,0,0
1581215513.717971,ethernet,eth2,0,0,0,0,0
1581215513.717971,ethernet,eth3,0,0,0,0,0
1581216114.191672,ethernet,eth0,4010,4059,4329,17613,26193
1581216114.191672,ethernet,eth0-vip,0,0,0,0,0
1581216114.191672,ethernet,eth1,5058,9831,10255,22425,31665
1581216114.191672,ethernet,eth1-vip,0,0,0,0,0
1581216114.191672,ethernet,eth2,0,0,0,0,0
1581216114.191672,ethernet,eth3,0,0,0,0,0
1581216714.723407,ethernet,eth0,4369,4024,4352,16493,26193
1581216714.723407,ethernet,eth0-vip,0,0,0,0,0
1581216714.723407,ethernet,eth1,5237,9190,9719,21493,31665
1581216714.723407,ethernet,eth1-vip,0,0,0,0,0
1581216714.723407,ethernet,eth2,0,0,0,0,0
1581216714.723407,ethernet,eth3,0,0,0,0,0
1581217315.2167,ethernet,eth0,4779,4123,3995,15359,26193
1581217315.2167,ethernet,eth0-vip,0,0,0,0,0
1581217315.2167,ethernet,eth1,11182,10275,9552,20583,31665
1581217315.2167,ethernet,eth1-vip,0,0,0,0,0
1581217315.2167,ethernet,eth2,0,0,0,0,0
1581217315.2167,ethernet,eth3,0,0,0,0,0
1581217915.69009,ethernet,eth0,3433,3759,4076,5159,26192
1581217915.69009,ethernet,eth0-vip,0,0,0,0,0
1581217915.69009,ethernet,eth1,5218,7658,65244,19770,31700
1581217915.69009,ethernet,eth1-vip,0,0,0,0,0
1581217915.69009,ethernet,eth2,0,0,0,0,0
1581217915.69009,ethernet,eth3,0,0,0,0,0
1581218516.106224,ethernet,eth0,3433,3518,3691,4621,26192
1581218516.106224,ethernet,eth0-vip,0,0,0,0,0
1581218516.106224,ethernet,eth1,4823,10019,9689,19457,31700
1581218516.106224,ethernet,eth1-vip,0,0,0,0,0
1581218516.106224,ethernet,eth2,0,0,0,0,0
1581218516.106224,ethernet,eth3,0,0,0,0,0
1581219116.622965,ethernet,eth0,1966,2302,2692,3997,26192
1581219116.622965,ethernet,eth0-vip,0,0,0,0,0
1581219116.622965,ethernet,eth1,8589,10557,9037,18985,31700
1581219116.622965,ethernet,eth1-vip,0,0,0,0,0
1581219116.622965,ethernet,eth2,0,0,0,0,0
1581219116.622965,ethernet,eth3,0,0,0,0,0
1581219717.092878,ethernet,eth0,1824,2189,2317,3578,26192
1581219717.092878,ethernet,eth0-vip,0,0,0,0,0
1581219717.092878,ethernet,eth1,3734,7735,8543,18664,31700
1581219717.092878,ethernet,eth1-vip,0,0,0,0,0
1581219717.092878,ethernet,eth2,0,0,0,0,0
1581219717.092878,ethernet,eth3,0,0,0,0,0
1581220317.580303,ethernet,eth0,2046,2209,2608,3277,26192
1581220317.580303,ethernet,eth0-vip,0,0,0,0,0
1581220317.580303,ethernet,eth1,13721,8530,8388,18441,31700
1581220317.580303,ethernet,eth1-vip,0,0,0,0,0
1581220317.580303,ethernet,eth2,0,0,0,0,0
1581220317.580303,ethernet,eth3,0,0,0,0,0
