TIME,dpStatusHTTPMeanTransactionTime2serviceClass,dpStatusHTTPMeanTransactionTime2proxy,dpStatusHTTPMeanTransactionTime2tenSeconds,dpStatusHTTPMeanTransactionTime2oneMinute,dpStatusHTTPMeanTransactionTime2tenMinutes,dpStatusHTTPMeanTransactionTime2oneHour,dpStatusHTTPMeanTransactionTime2oneDay
1579832224.753409,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579832224.753409,multiProtocolGateway,mbaas_uri_to_host,70,104,120,129,199
1579832224.753409,multiProtocolGateway,stats,0,0,0,0,0
1579832825.212579,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579832825.212579,multiProtocolGateway,customDomains,41,44,50,54,71
1579832825.212579,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579832825.212579,multiProtocolGateway,mbaas_uri_to_host,124,109,116,129,199
1579832825.212579,multiProtocolGateway,stats,0,0,0,0,0
1579833425.649473,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579833425.649473,multiProtocolGateway,customDomains,40,58,75,54,71
1579833425.649473,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579833425.649473,multiProtocolGateway,mbaas_uri_to_host,151,103,226,136,199
1579833425.649473,multiProtocolGateway,stats,0,0,0,0,0
1579834026.163972,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579834026.163972,multiProtocolGateway,customDomains,32,39,44,52,71
1579834026.163972,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579834026.163972,multiProtocolGateway,mbaas_uri_to_host,121,133,117,138,199
1579834026.163972,multiProtocolGateway,stats,0,0,0,0,0
1579834626.685942,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579834626.685942,multiProtocolGateway,customDomains,50,51,45,52,71
1579834626.685942,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579834626.685942,multiProtocolGateway,mbaas_uri_to_host,154,116,109,140,199
1579834626.685942,multiProtocolGateway,stats,0,0,0,0,0
1579835227.160101,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579835227.160101,multiProtocolGateway,customDomains,81,49,42,52,71
1579835227.160101,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579835227.160101,multiProtocolGateway,mbaas_uri_to_host,123,103,128,143,199
1579835227.160101,multiProtocolGateway,stats,0,0,0,0,0
1579835827.650374,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579835827.650374,multiProtocolGateway,customDomains,27,59,48,50,71
1579835827.650374,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579835827.650374,multiProtocolGateway,mbaas_uri_to_host,130,114,115,141,199
1579835827.650374,multiProtocolGateway,stats,0,0,0,0,0
1579836428.12204,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579836428.12204,multiProtocolGateway,customDomains,32,59,54,51,71
1579836428.12204,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579836428.12204,multiProtocolGateway,mbaas_uri_to_host,127,103,109,140,199
1579836428.12204,multiProtocolGateway,stats,0,0,0,0,0
