TIME,dpStatusNetworkReceiveDataThroughputInterfaceType,dpStatusNetworkReceiveDataThroughputInterfaceName,dpStatusNetworkReceiveDataThroughputTenSecondsBits,dpStatusNetworkReceiveDataThroughputOneMinuteBits,dpStatusNetworkReceiveDataThroughputTenMinutesBits,dpStatusNetworkReceiveDataThroughputOneHourBits,dpStatusNetworkReceiveDataThroughputOneDayBits
1581077228.659953,ethernet,eth1-vip,0,0,0,0,0
1581077228.659953,ethernet,eth2,12,12,12,12,12
1581077228.659953,ethernet,eth3,0,0,0,0,0
1581077829.265341,ethernet,eth0,81087,78156,132561,133232,70850
1581077829.265341,ethernet,eth0-vip,0,0,0,0,0
1581077829.265341,ethernet,eth1,87656,94580,197541,178643,89781
1581077829.265341,ethernet,eth1-vip,0,0,0,0,0
1581077829.265341,ethernet,eth2,12,12,12,12,12
1581077829.265341,ethernet,eth3,0,0,0,0,0
1581078429.805996,ethernet,eth0,63662,610049,175890,143075,70850
1581078429.805996,ethernet,eth0-vip,0,0,0,0,0
1581078429.805996,ethernet,eth1,90426,625697,143891,170169,89781
1581078429.805996,ethernet,eth1-vip,0,0,0,0,0
1581078429.805996,ethernet,eth2,12,12,12,12,12
1581078429.805996,ethernet,eth3,0,0,0,0,0
1581079030.281468,ethernet,eth0,60004,63427,127881,143253,70850
1581079030.281468,ethernet,eth0-vip,0,0,0,0,0
1581079030.281468,ethernet,eth1,82127,84369,195598,179192,89781
1581079030.281468,ethernet,eth1-vip,0,0,0,0,0
1581079030.281468,ethernet,eth2,12,12,12,12,12
1581079030.281468,ethernet,eth3,0,0,0,0,0
1581079630.737033,ethernet,eth0,74805,67296,114971,143019,70850
1581079630.737033,ethernet,eth0-vip,0,0,0,0,0
1581079630.737033,ethernet,eth1,86233,89135,190850,169755,89781
1581079630.737033,ethernet,eth1-vip,0,0,0,0,0
1581079630.737033,ethernet,eth2,13,12,12,12,12
1581079630.737033,ethernet,eth3,0,0,0,0,0
1581080231.28081,ethernet,eth0,72526,71579,128186,134030,70850
1581080231.28081,ethernet,eth0-vip,0,0,0,0,0
1581080231.28081,ethernet,eth1,90372,88947,141024,178192,89781
1581080231.28081,ethernet,eth1-vip,0,0,0,0,0
1581080231.28081,ethernet,eth2,12,12,12,12,12
1581080231.28081,ethernet,eth3,0,0,0,0,0
1581080831.966542,ethernet,eth0,74854,605911,118944,142875,71475
1581080831.966542,ethernet,eth0-vip,0,0,0,0,0
1581080831.966542,ethernet,eth1,77791,80153,189201,177585,90248
1581080831.966542,ethernet,eth1-vip,0,0,0,0,0
1581080831.966542,ethernet,eth2,12,12,12,12,12
1581080831.966542,ethernet,eth3,0,0,0,0,0
1581081432.650873,ethernet,eth0,54812,57101,184179,142012,71475
1581081432.650873,ethernet,eth0-vip,0,0,0,0,0
1581081432.650873,ethernet,eth1,71925,75731,138339,167298,90248
1581081432.650873,ethernet,eth1-vip,0,0,0,0,0
1581081432.650873,ethernet,eth2,12,12,12,12,12
1581081432.650873,ethernet,eth3,0,0,0,0,0
1581082033.220708,ethernet,eth0,69915,57563,111733,132025,71475
1581082033.220708,ethernet,eth0-vip,0,0,0,0,0
1581082033.220708,ethernet,eth1,83161,612246,130402,174569,90248
1581082033.220708,ethernet,eth1-vip,0,0,0,0,0
1581082033.220708,ethernet,eth2,12,12,12,12,12
1581082033.220708,ethernet,eth3,0,0,0,0,0
1581082633.821645,ethernet,eth0,57011,63955,120705,130047,71475
1581082633.821645,ethernet,eth0-vip,0,0,0,0,0
1581082633.821645,ethernet,eth1,70858,73880,185401,163476,90248
1581082633.821645,ethernet,eth1-vip,0,0,0,0,0
1581082633.821645,ethernet,eth2,12,12,12,12,12
1581082633.821645,ethernet,eth3,0,0,0,0,0
1581083234.330507,ethernet,eth0,68511,60006,108254,129721,71475
1581083234.330507,ethernet,eth0-vip,0,0,0,0,0
1581083234.330507,ethernet,eth1,70546,70275,122389,161857,90248
1581083234.330507,ethernet,eth1-vip,0,0,0,0,0
1581083234.330507,ethernet,eth2,12,12,12,12,12
1581083234.330507,ethernet,eth3,0,0,0,0,0
1581083834.887006,ethernet,eth0,56174,57199,115239,128269,71475
1581083834.887006,ethernet,eth0-vip,0,0,0,0,0
1581083834.887006,ethernet,eth1,68318,67920,122264,159021,90248
1581083834.887006,ethernet,eth1-vip,0,0,0,0,0
1581083834.887006,ethernet,eth2,12,12,12,12,12
1581083834.887006,ethernet,eth3,0,0,0,0,0
1581084435.422624,ethernet,eth0,42784,40184,104744,116692,73099
1581084435.422624,ethernet,eth0-vip,0,0,0,0,0
1581084435.422624,ethernet,eth1,56539,596007,114925,146939,91191
1581084435.422624,ethernet,eth1-vip,0,0,0,0,0
1581084435.422624,ethernet,eth2,12,12,12,12,12
1581084435.422624,ethernet,eth3,0,0,0,0,0
1581085035.943003,ethernet,eth0,31828,31793,97822,113594,73099
1581085035.943003,ethernet,eth0-vip,0,0,0,0,0
1581085035.943003,ethernet,eth1,44939,46243,105830,143187,91191
1581085035.943003,ethernet,eth1-vip,0,0,0,0,0
1581085035.943003,ethernet,eth2,12,12,12,12,12
1581085035.943003,ethernet,eth3,0,0,0,0,0
1581085636.506623,ethernet,eth0,29174,26895,31538,108502,73099
1581085636.506623,ethernet,eth0-vip,0,0,0,0,0
1581085636.506623,ethernet,eth1,42691,41293,99084,128913,91191
1581085636.506623,ethernet,eth1-vip,0,0,0,0,0
1581085636.506623,ethernet,eth2,13,12,12,12,12
1581085636.506623,ethernet,eth3,0,0,0,0,0
1581086237.040378,ethernet,eth0,33614,23833,81833,103618,73099
1581086237.040378,ethernet,eth0-vip,0,0,0,0,0
1581086237.040378,ethernet,eth1,39518,38298,96022,114283,91191
1581086237.040378,ethernet,eth1-vip,0,0,0,0,0
1581086237.040378,ethernet,eth2,12,12,12,12,12
1581086237.040378,ethernet,eth3,0,0,0,0,0
1581086837.607762,ethernet,eth0,19267,19082,23253,88149,73099
1581086837.607762,ethernet,eth0-vip,0,0,0,0,0
1581086837.607762,ethernet,eth1,36019,35452,92755,108494,91191
1581086837.607762,ethernet,eth1-vip,0,0,0,0,0
1581086837.607762,ethernet,eth2,12,12,12,12,12
1581086837.607762,ethernet,eth3,0,0,0,0,0
1581087438.13782,ethernet,eth0,15145,18932,77957,73338,73099
1581087438.13782,ethernet,eth0-vip,0,0,0,0,0
1581087438.13782,ethernet,eth1,38180,37518,37451,94564,91191
1581087438.13782,ethernet,eth1-vip,0,0,0,0,0
1581087438.13782,ethernet,eth2,12,12,12,12,12
1581087438.13782,ethernet,eth3,0,0,0,0,0
1581088038.687291,ethernet,eth0,13217,20045,21933,68025,73675
1581088038.687291,ethernet,eth0-vip,0,0,0,0,0
1581088038.687291,ethernet,eth1,33672,37871,92451,80680,90814
1581088038.687291,ethernet,eth1-vip,0,0,0,0,0
1581088038.687291,ethernet,eth2,13,12,12,12,12
1581088038.687291,ethernet,eth3,0,0,0,0,0
1581088639.235033,ethernet,eth0,11856,12398,15660,54203,73675
1581088639.235033,ethernet,eth0-vip,0,0,0,0,0
1581088639.235033,ethernet,eth1,33019,32807,88984,77204,90814
1581088639.235033,ethernet,eth1-vip,0,0,0,0,0
1581088639.235033,ethernet,eth2,13,12,12,12,12
1581088639.235033,ethernet,eth3,0,0,0,0,0
1581089239.757811,ethernet,eth0,16775,14252,69080,41054,73675
1581089239.757811,ethernet,eth0-vip,0,0,0,0,0
1581089239.757811,ethernet,eth1,33486,33529,34514,74761,90814
1581089239.757811,ethernet,eth1-vip,0,0,0,0,0
1581089239.757811,ethernet,eth2,13,12,12,12,12
1581089239.757811,ethernet,eth3,0,0,0,0,0
1581089840.297554,ethernet,eth0,16791,12230,13079,38352,73675
1581089840.297554,ethernet,eth0-vip,0,0,0,0,0
1581089840.297554,ethernet,eth1,32929,31348,87162,73315,90814
1581089840.297554,ethernet,eth1-vip,0,0,0,0,0
1581089840.297554,ethernet,eth2,13,12,12,12,12
1581089840.297554,ethernet,eth3,0,0,0,0,0
1581090440.859905,ethernet,eth0,16336,12799,11205,36197,73675
1581090440.859905,ethernet,eth0-vip,0,0,0,0,0
1581090440.859905,ethernet,eth1,32440,31484,31921,71890,90814
1581090440.859905,ethernet,eth1-vip,0,0,0,0,0
1581090440.859905,ethernet,eth2,11,12,12,12,12
1581090440.859905,ethernet,eth3,0,0,0,0,0
1581091041.420356,ethernet,eth0,9341,10362,11044,34304,73675
1581091041.420356,ethernet,eth0-vip,0,0,0,0,0
1581091041.420356,ethernet,eth1,29210,31102,86650,71002,90814
1581091041.420356,ethernet,eth1-vip,0,0,0,0,0
1581091041.420356,ethernet,eth2,12,12,12,12,12
1581091041.420356,ethernet,eth3,0,0,0,0,0
1581091641.973506,ethernet,eth0,8725,9719,10703,22998,70102
1581091641.973506,ethernet,eth0-vip,0,0,0,0,0
1581091641.973506,ethernet,eth1,32503,579450,85858,69902,88390
1581091641.973506,ethernet,eth1-vip,0,0,0,0,0
1581091641.973506,ethernet,eth2,13,12,12,12,12
1581091641.973506,ethernet,eth3,0,0,0,0,0
1581092242.520098,ethernet,eth0,8623,11456,66499,21492,70102
1581092242.520098,ethernet,eth0-vip,0,0,0,0,0
1581092242.520098,ethernet,eth1,30221,31728,31157,68973,88390
1581092242.520098,ethernet,eth1-vip,0,0,0,0,0
1581092242.520098,ethernet,eth2,12,12,12,12,12
1581092242.520098,ethernet,eth3,0,0,0,0,0
1581092843.028824,ethernet,eth0,8956,10423,9745,30107,70102
1581092843.028824,ethernet,eth0-vip,0,0,0,0,0
1581092843.028824,ethernet,eth1,32430,31409,85768,59441,88390
1581092843.028824,ethernet,eth1-vip,0,0,0,0,0
1581092843.028824,ethernet,eth2,12,12,12,12,12
1581092843.028824,ethernet,eth3,0,0,0,0,0
1581093443.485869,ethernet,eth0,7561,8998,11790,20333,70102
1581093443.485869,ethernet,eth0-vip,0,0,0,0,0
1581093443.485869,ethernet,eth1,29673,29780,32042,68001,88390
1581093443.485869,ethernet,eth1-vip,0,0,0,0,0
1581093443.485869,ethernet,eth2,12,12,12,12,12
1581093443.485869,ethernet,eth3,0,0,0,0,0
1581094044.036884,ethernet,eth0,10783,9902,9969,20081,70102
1581094044.036884,ethernet,eth0-vip,0,0,0,0,0
1581094044.036884,ethernet,eth1,32381,31103,86716,58912,88390
1581094044.036884,ethernet,eth1-vip,0,0,0,0,0
1581094044.036884,ethernet,eth2,12,12,12,12,12
1581094044.036884,ethernet,eth3,0,0,0,0,0
1581094644.604841,ethernet,eth0,8126,10901,10691,19941,70102
1581094644.604841,ethernet,eth0-vip,0,0,0,0,0
1581094644.604841,ethernet,eth1,32414,31319,31697,58889,88390
1581094644.604841,ethernet,eth1-vip,0,0,0,0,0
1581094644.604841,ethernet,eth2,12,12,12,12,12
1581094644.604841,ethernet,eth3,0,0,0,0,0
1581095245.18805,ethernet,eth0,6931,7997,65141,19846,65767
1581095245.18805,ethernet,eth0-vip,0,0,0,0,0
1581095245.18805,ethernet,eth1,29313,29920,85610,58857,84765
1581095245.18805,ethernet,eth1-vip,0,0,0,0,0
1581095245.18805,ethernet,eth2,12,12,12,12,12
1581095245.18805,ethernet,eth3,0,0,0,0,0
1581095845.748226,ethernet,eth0,11574,9989,9821,28990,65767
1581095845.748226,ethernet,eth0-vip,0,0,0,0,0
1581095845.748226,ethernet,eth1,33530,32205,31395,58845,84765
1581095845.748226,ethernet,eth1-vip,0,0,0,0,0
1581095845.748226,ethernet,eth2,12,12,12,12,12
1581095845.748226,ethernet,eth3,0,0,0,0,0
1581096446.306257,ethernet,eth0,7454,8755,9336,19582,65767
1581096446.306257,ethernet,eth0-vip,0,0,0,0,0
1581096446.306257,ethernet,eth1,32073,32187,85955,68021,84765
1581096446.306257,ethernet,eth1-vip,0,0,0,0,0
1581096446.306257,ethernet,eth2,12,12,12,12,12
1581096446.306257,ethernet,eth3,0,0,0,0,0
1581097046.844847,ethernet,eth0,18632,15126,14181,19567,65767
1581097046.844847,ethernet,eth0-vip,0,0,0,0,0
1581097046.844847,ethernet,eth1,32725,31617,87574,58940,84765
1581097046.844847,ethernet,eth1-vip,0,0,0,0,0
1581097046.844847,ethernet,eth2,12,12,12,12,12
1581097046.844847,ethernet,eth3,0,0,0,0,0
1581097647.380602,ethernet,eth0,16297,14671,15465,20026,65767
1581097647.380602,ethernet,eth0-vip,0,0,0,0,0
1581097647.380602,ethernet,eth1,31566,31069,32986,68218,84765
1581097647.380602,ethernet,eth1-vip,0,0,0,0,0
1581097647.380602,ethernet,eth2,12,12,12,12,12
1581097647.380602,ethernet,eth3,0,0,0,0,0
1581098247.954868,ethernet,eth0,9009,14184,70197,20930,65767
1581098247.954868,ethernet,eth0-vip,0,0,0,0,0
1581098247.954868,ethernet,eth1,31508,31001,86779,59236,84765
1581098247.954868,ethernet,eth1-vip,0,0,0,0,0
1581098247.954868,ethernet,eth2,12,12,12,12,12
1581098247.954868,ethernet,eth3,0,0,0,0,0
1581098848.49501,ethernet,eth0,9828,14915,14864,30893,62981
1581098848.49501,ethernet,eth0-vip,0,0,0,0,0
1581098848.49501,ethernet,eth1,31886,31713,32023,68416,82170
1581098848.49501,ethernet,eth1-vip,0,0,0,0,0
1581098848.49501,ethernet,eth2,13,12,12,12,12
1581098848.49501,ethernet,eth3,0,0,0,0,0
1581099449.069926,ethernet,eth0,14199,15117,14930,22415,62981
1581099449.069926,ethernet,eth0-vip,0,0,0,0,0
1581099449.069926,ethernet,eth1,29496,31152,86189,59475,82170
1581099449.069926,ethernet,eth1-vip,0,0,0,0,0
1581099449.069926,ethernet,eth2,13,12,12,12,12
1581099449.069926,ethernet,eth3,0,0,0,0,0
1581100049.615534,ethernet,eth0,9559,12729,14300,23294,62981
1581100049.615534,ethernet,eth0-vip,0,0,0,0,0
1581100049.615534,ethernet,eth1,31914,30703,31533,59458,82170
1581100049.615534,ethernet,eth1-vip,0,0,0,0,0
1581100049.615534,ethernet,eth2,12,12,12,12,12
1581100049.615534,ethernet,eth3,0,0,0,0,0
1581100650.170865,ethernet,eth0,7986,13891,69831,33299,62981
1581100650.170865,ethernet,eth0-vip,0,0,0,0,0
1581100650.170865,ethernet,eth1,28937,30890,86928,68647,82170
1581100650.170865,ethernet,eth1-vip,0,0,0,0,0
1581100650.170865,ethernet,eth2,12,12,12,12,12
1581100650.170865,ethernet,eth3,0,0,0,0,0
1581101250.679632,ethernet,eth0,15158,14525,13959,33228,62981
1581101250.679632,ethernet,eth0-vip,0,0,0,0,0
1581101250.679632,ethernet,eth1,29444,30474,85024,59307,82170
1581101250.679632,ethernet,eth1-vip,0,0,0,0,0
1581101250.679632,ethernet,eth2,12,12,12,12,12
1581101250.679632,ethernet,eth3,0,0,0,0,0
1581101851.223842,ethernet,eth0,9492,14116,13537,32911,62981
1581101851.223842,ethernet,eth0-vip,0,0,0,0,0
1581101851.223842,ethernet,eth1,28761,27296,28840,67952,82170
1581101851.223842,ethernet,eth1-vip,0,0,0,0,0
1581101851.223842,ethernet,eth2,12,12,12,12,12
1581101851.223842,ethernet,eth3,0,0,0,0,0
1581102451.75864,ethernet,eth0,12114,12286,13512,23573,61805
1581102451.75864,ethernet,eth0-vip,0,0,0,0,0
1581102451.75864,ethernet,eth1,27084,28529,83963,58343,80923
1581102451.75864,ethernet,eth1-vip,0,0,0,0,0
1581102451.75864,ethernet,eth2,12,12,12,12,12
1581102451.75864,ethernet,eth3,0,0,0,0,0
1581103052.339901,ethernet,eth0,12933,13775,69038,32495,61805
1581103052.339901,ethernet,eth0-vip,0,0,0,0,0
1581103052.339901,ethernet,eth1,29472,29898,28654,66960,80923
1581103052.339901,ethernet,eth1-vip,0,0,0,0,0
1581103052.339901,ethernet,eth2,12,12,12,12,12
1581103052.339901,ethernet,eth3,0,0,0,0,0
1581103652.881509,ethernet,eth0,7944,13967,13197,32357,61805
1581103652.881509,ethernet,eth0-vip,0,0,0,0,0
1581103652.881509,ethernet,eth1,28734,27558,83767,57434,80923
1581103652.881509,ethernet,eth1-vip,0,0,0,0,0
1581103652.881509,ethernet,eth2,12,12,12,12,12
1581103652.881509,ethernet,eth3,0,0,0,0,0
1581104253.451042,ethernet,eth0,13436,12491,11988,22835,61805
1581104253.451042,ethernet,eth0-vip,0,0,0,0,0
1581104253.451042,ethernet,eth1,25028,24653,26169,56888,80923
1581104253.451042,ethernet,eth1-vip,0,0,0,0,0
1581104253.451042,ethernet,eth2,12,12,12,12,12
1581104253.451042,ethernet,eth3,0,0,0,0,0
1581104854.029323,ethernet,eth0,11375,10176,12307,22485,61805
1581104854.029323,ethernet,eth0-vip,0,0,0,0,0
1581104854.029323,ethernet,eth1,25843,24419,80736,55905,80923
1581104854.029323,ethernet,eth1-vip,0,0,0,0,0
1581104854.029323,ethernet,eth2,12,12,12,12,12
1581104854.029323,ethernet,eth3,0,0,0,0,0
1581105454.582044,ethernet,eth0,6706,7350,67254,22315,61805
1581105454.582044,ethernet,eth0-vip,0,0,0,0,0
1581105454.582044,ethernet,eth1,22404,23585,25585,55250,80923
1581105454.582044,ethernet,eth1-vip,0,0,0,0,0
1581105454.582044,ethernet,eth2,13,12,12,12,12
1581105454.582044,ethernet,eth3,0,0,0,0,0
1581106055.098592,ethernet,eth0,6254,6809,7756,30965,62120
1581106055.098592,ethernet,eth0-vip,0,0,0,0,0
1581106055.098592,ethernet,eth1,23473,22111,23556,54650,80767
1581106055.098592,ethernet,eth1-vip,0,0,0,0,0
1581106055.098592,ethernet,eth2,12,12,12,12,12
1581106055.098592,ethernet,eth3,0,0,0,0,0
1581106655.668314,ethernet,eth0,5825,7742,7262,20870,62120
1581106655.668314,ethernet,eth0-vip,0,0,0,0,0
1581106655.668314,ethernet,eth1,21098,22283,78346,53806,80767
1581106655.668314,ethernet,eth1-vip,0,0,0,0,0
1581106655.668314,ethernet,eth2,12,12,12,12,12
1581106655.668314,ethernet,eth3,0,0,0,0,0
1581107257.916426,ethernet,eth0,5234,7108,6805,19695,62120
1581107257.916426,ethernet,eth0-vip,0,0,0,0,0
1581107257.916426,ethernet,eth1,19572,21313,21491,52731,80767
1581107257.916426,ethernet,eth1-vip,0,0,0,0,0
1581107257.916426,ethernet,eth2,12,12,12,12,12
1581107257.916426,ethernet,eth3,0,0,0,0,0
1581107858.390353,ethernet,eth0,5638,8210,7960,18668,62120
1581107858.390353,ethernet,eth0-vip,0,0,0,0,0
1581107858.390353,ethernet,eth1,21744,21000,76931,42416,80767
1581107858.390353,ethernet,eth1-vip,0,0,0,0,0
1581107858.390353,ethernet,eth2,12,12,12,12,12
1581107858.390353,ethernet,eth3,0,0,0,0,0
1581108458.861391,ethernet,eth0,6211,9147,7831,18061,62120
1581108458.861391,ethernet,eth0-vip,0,0,0,0,0
1581108458.861391,ethernet,eth1,20467,22050,21311,50973,80767
1581108458.861391,ethernet,eth1-vip,0,0,0,0,0
1581108458.861391,ethernet,eth2,12,12,12,12,12
1581108458.861391,ethernet,eth3,0,0,0,0,0
1581109059.432897,ethernet,eth0,10367,7191,9289,17294,62120
1581109059.432897,ethernet,eth0-vip,0,0,0,0,0
1581109059.432897,ethernet,eth1,19117,20155,20766,41037,80767
1581109059.432897,ethernet,eth1-vip,0,0,0,0,0
1581109059.432897,ethernet,eth2,12,12,12,12,12
1581109059.432897,ethernet,eth3,0,0,0,0,0
1581109660.039713,ethernet,eth0,7701,15572,69420,7929,61244
1581109660.039713,ethernet,eth0-vip,0,0,0,0,0
1581109660.039713,ethernet,eth1,19658,20413,76377,40293,80166
1581109660.039713,ethernet,eth1-vip,0,0,0,0,0
1581109660.039713,ethernet,eth2,13,12,12,12,12
1581109660.039713,ethernet,eth3,0,0,0,0,0
1581110260.583442,ethernet,eth0,18002,17244,18018,18323,61244
1581110260.583442,ethernet,eth0-vip,0,0,0,0,0
1581110260.583442,ethernet,eth1,21484,20662,20324,39937,80166
1581110260.583442,ethernet,eth1-vip,0,0,0,0,0
1581110260.583442,ethernet,eth2,12,12,12,12,12
1581110260.583442,ethernet,eth3,0,0,0,0,0
1581110861.101221,ethernet,eth0,9977,19005,15914,20230,61244
1581110861.101221,ethernet,eth0-vip,0,0,0,0,0
1581110861.101221,ethernet,eth1,18473,18972,19435,39540,80166
1581110861.101221,ethernet,eth1-vip,0,0,0,0,0
1581110861.101221,ethernet,eth2,12,12,12,12,12
1581110861.101221,ethernet,eth3,0,0,0,0,0
1581111462.973147,ethernet,eth0,4624,12812,68518,21738,61244
1581111462.973147,ethernet,eth0-vip,0,0,0,0,0
1581111462.973147,ethernet,eth1,17525,18602,74223,48356,80166
1581111462.973147,ethernet,eth1-vip,0,0,0,0,0
1581111462.973147,ethernet,eth2,12,12,12,12,12
1581111462.973147,ethernet,eth3,0,0,0,0,0
1581112063.522698,ethernet,eth0,10848,15774,12303,31596,61244
1581112063.522698,ethernet,eth0-vip,0,0,0,0,0
1581112063.522698,ethernet,eth1,16821,17128,17802,38638,80166
1581112063.522698,ethernet,eth1-vip,0,0,0,0,0
1581112063.522698,ethernet,eth2,12,12,12,12,12
1581112063.522698,ethernet,eth3,0,0,0,0,0
1581112663.995706,ethernet,eth0,11089,13772,12232,32379,61244
1581112663.995706,ethernet,eth0-vip,0,0,0,0,0
1581112663.995706,ethernet,eth1,16167,17089,18186,38058,80166
1581112663.995706,ethernet,eth1-vip,0,0,0,0,0
1581112663.995706,ethernet,eth2,13,12,12,12,12
1581112663.995706,ethernet,eth3,0,0,0,0,0
1581113264.588042,ethernet,eth0,15318,15552,12153,32776,61609
1581113264.588042,ethernet,eth0-vip,0,0,0,0,0
1581113264.588042,ethernet,eth1,15991,17507,72979,37631,79953
1581113264.588042,ethernet,eth1-vip,0,0,0,0,0
1581113264.588042,ethernet,eth2,13,12,12,12,12
1581113264.588042,ethernet,eth3,0,0,0,0,0
1581113865.120335,ethernet,eth0,4999,12266,14134,23226,61609
1581113865.120335,ethernet,eth0-vip,0,0,0,0,0
1581113865.120335,ethernet,eth1,16056,16964,17071,37052,79953
1581113865.120335,ethernet,eth1-vip,0,0,0,0,0
1581113865.120335,ethernet,eth2,12,12,12,12,12
1581113865.120335,ethernet,eth3,0,0,0,0,0
1581114465.659483,ethernet,eth0,12646,19917,69998,22393,61609
1581114465.659483,ethernet,eth0-vip,0,0,0,0,0
1581114465.659483,ethernet,eth1,17747,18348,16635,36490,79953
1581114465.659483,ethernet,eth1-vip,0,0,0,0,0
1581114465.659483,ethernet,eth2,12,12,12,12,12
1581114465.659483,ethernet,eth3,0,0,0,0,0
1581115066.224088,ethernet,eth0,4380,9426,9980,31427,61609
1581115066.224088,ethernet,eth0-vip,0,0,0,0,0
1581115066.224088,ethernet,eth1,15857,15848,72687,26866,79953
1581115066.224088,ethernet,eth1-vip,0,0,0,0,0
1581115066.224088,ethernet,eth2,12,12,12,12,12
1581115066.224088,ethernet,eth3,0,0,0,0,0
1581115666.758301,ethernet,eth0,3953,7962,9308,21735,61609
1581115666.758301,ethernet,eth0-vip,0,0,0,0,0
1581115666.758301,ethernet,eth1,13596,14624,15333,35810,79953
1581115666.758301,ethernet,eth1-vip,0,0,0,0,0
1581115666.758301,ethernet,eth2,12,12,12,12,12
1581115666.758301,ethernet,eth3,0,0,0,0,0
1581116267.282045,ethernet,eth0,11044,8488,9454,21174,61609
1581116267.282045,ethernet,eth0-vip,0,0,0,0,0
1581116267.282045,ethernet,eth1,16543,15201,15181,35354,79953
1581116267.282045,ethernet,eth1-vip,0,0,0,0,0
1581116267.282045,ethernet,eth2,12,12,12,12,12
1581116267.282045,ethernet,eth3,0,0,0,0,0
1581116867.805819,ethernet,eth0,14753,8581,9945,20744,61594
1581116867.805819,ethernet,eth0-vip,0,0,0,0,0
1581116867.805819,ethernet,eth1,15793,570185,71595,34900,79413
1581116867.805819,ethernet,eth1-vip,0,0,0,0,0
1581116867.805819,ethernet,eth2,12,12,12,12,12
1581116867.805819,ethernet,eth3,0,0,0,0,0
1581117468.362109,ethernet,eth0,9738,8833,65330,20282,61594
1581117468.362109,ethernet,eth0-vip,0,0,0,0,0
1581117468.362109,ethernet,eth1,15066,16339,15901,34678,79413
1581117468.362109,ethernet,eth1-vip,0,0,0,0,0
1581117468.362109,ethernet,eth2,12,12,12,12,12
1581117468.362109,ethernet,eth3,0,0,0,0,0
1581118068.874974,ethernet,eth0,3760,4288,5616,28840,61594
1581118068.874974,ethernet,eth0-vip,0,0,0,0,0
1581118068.874974,ethernet,eth1,14080,14807,15077,34501,79413
1581118068.874974,ethernet,eth1-vip,0,0,0,0,0
1581118068.874974,ethernet,eth2,12,12,12,12,12
1581118068.874974,ethernet,eth3,0,0,0,0,0
1581118669.396756,ethernet,eth0,3431,3857,5127,18041,61594
1581118669.396756,ethernet,eth0-vip,0,0,0,0,0
1581118669.396756,ethernet,eth1,12617,12911,13717,34206,79413
1581118669.396756,ethernet,eth1-vip,0,0,0,0,0
1581118669.396756,ethernet,eth2,13,12,12,12,12
1581118669.396756,ethernet,eth3,0,0,0,0,0
1581119269.909219,ethernet,eth0,3940,4526,4790,17346,61594
1581119269.909219,ethernet,eth0-vip,0,0,0,0,0
1581119269.909219,ethernet,eth1,12881,12527,68380,24360,79413
1581119269.909219,ethernet,eth1-vip,0,0,0,0,0
1581119269.909219,ethernet,eth2,12,12,12,12,12
1581119269.909219,ethernet,eth3,0,0,0,0,0
1581119870.420041,ethernet,eth0,2666,2966,3972,16560,61594
1581119870.420041,ethernet,eth0-vip,0,0,0,0,0
1581119870.420041,ethernet,eth1,10166,10766,11866,33259,79413
1581119870.420041,ethernet,eth1-vip,0,0,0,0,0
1581119870.420041,ethernet,eth2,12,12,12,12,12
1581119870.420041,ethernet,eth3,0,0,0,0,0
1581120470.983121,ethernet,eth0,9577,9648,7022,15618,61575
1581120470.983121,ethernet,eth0-vip,0,0,0,0,0
1581120470.983121,ethernet,eth1,10718,9819,11036,32601,79752
1581120470.983121,ethernet,eth1-vip,0,0,0,0,0
1581120470.983121,ethernet,eth2,13,12,12,12,12
1581120470.983121,ethernet,eth3,0,0,0,0,0
1581121071.545542,ethernet,eth0,3517,8109,8097,15282,61575
1581121071.545542,ethernet,eth0-vip,0,0,0,0,0
1581121071.545542,ethernet,eth1,9552,9170,10070,22489,79752
1581121071.545542,ethernet,eth1-vip,0,0,0,0,0
1581121071.545542,ethernet,eth2,12,12,12,12,12
1581121071.545542,ethernet,eth3,0,0,0,0,0
1581121672.052095,ethernet,eth0,8858,8746,8092,5787,61575
1581121672.052095,ethernet,eth0-vip,0,0,0,0,0
1581121672.052095,ethernet,eth1,9892,9240,9699,21485,79752
1581121672.052095,ethernet,eth1-vip,0,0,0,0,0
1581121672.052095,ethernet,eth2,12,12,12,12,12
1581121672.052095,ethernet,eth3,0,0,0,0,0
1581122272.583667,ethernet,eth0,8701,6471,7053,6280,61575
1581122272.583667,ethernet,eth0-vip,0,0,0,0,0
1581122272.583667,ethernet,eth1,8718,8395,9452,20628,79752
1581122272.583667,ethernet,eth1-vip,0,0,0,0,0
1581122272.583667,ethernet,eth2,13,12,12,12,12
1581122272.583667,ethernet,eth3,0,0,0,0,0
1581122873.122787,ethernet,eth0,10662,7652,62956,6600,61575
1581122873.122787,ethernet,eth0-vip,0,0,0,0,0
1581122873.122787,ethernet,eth1,7419,7868,64186,19957,79752
1581122873.122787,ethernet,eth1-vip,0,0,0,0,0
1581122873.122787,ethernet,eth2,12,12,12,12,12
1581122873.122787,ethernet,eth3,0,0,0,0,0
1581123473.591795,ethernet,eth0,2758,6205,7416,16324,61575
1581123473.591795,ethernet,eth0-vip,0,0,0,0,0
1581123473.591795,ethernet,eth1,7389,7677,8262,19235,79752
1581123473.591795,ethernet,eth1-vip,0,0,0,0,0
1581123473.591795,ethernet,eth2,12,12,12,12,12
1581123473.591795,ethernet,eth3,0,0,0,0,0
